ExperimentName	Subject	Session	SessionTime	Cooccurrences	testWait.RESP	testWait.RT	Picture	sound	TestList.Sample
5_2	26	2	14:43:59	1	0	498	6	12	69
5_2	26	2	14:43:59	6	0	629	4	4	70
5_2	26	2	14:43:59	1	0	600	4	11	71
5_2	26	2	14:43:59	2	0	601	6	3	72
5_2	3	2	13:35:05	2	4	1623	18	14	1
5_2	3	2	13:35:05	1	6	1758	7	1	2
5_2	3	2	13:35:05	1	1	112	5	17	3
5_2	3	2	13:35:05	1	2	1522	10	9	4
5_2	3	2	13:35:05	1	4	1469	4	11	5
5_2	3	2	13:35:05	1	5	135	9	10	6
5_2	3	2	13:35:05	1	6	1426	3	14	7
5_2	3	2	13:35:05	6	4	2109	17	17	8
5_2	3	2	13:35:05	6	3	254	18	18	9
5_2	3	2	13:35:05	6	1	227	7	7	10
5_2	3	2	13:35:05	0	2	91	1	3	11
5_2	3	2	13:35:05	1	5	823	8	6	12
5_2	3	2	13:35:05	3	4	981	1	13	13
5_2	3	2	13:35:05	6	2	1089	16	16	14
5_2	3	2	13:35:05	2	0	161	18	4	15
5_2	3	2	13:35:05	1	0	451	6	12	16
5_2	3	2	13:35:05	3	6	15	7	5	17
5_2	3	2	13:35:05	1	3	79	2	16	18
5_2	3	2	13:35:05	3	0	148	14	16	19
5_2	3	2	13:35:05	0	2	191	17	13	20
5_2	3	2	13:35:05	6	4	353	4	4	21
5_2	3	2	13:35:05	0	6	630	9	8	22
5_2	3	2	13:35:05	6	2	51	15	15	23
5_2	3	2	13:35:05	3	4	845	12	15	24
5_2	3	2	13:35:05	3	2	566	2	18	25
5_2	3	2	13:35:05	0	4	638	7	17	26
5_2	3	2	13:35:05	0	6	333	16	3	27
5_2	3	2	13:35:05	4	2	254	14	5	28
5_2	3	2	13:35:05	2	0	1250	6	3	29
5_2	3	2	13:35:05	3	2	31	6	9	30
5_2	3	2	13:35:05	6	5	2178	10	10	31
5_2	3	2	13:35:05	6	4	1564	6	6	32
5_2	3	2	13:35:05	0	6	30	12	2	33
5_2	3	2	13:35:05	0	2	1259	18	8	34
5_2	3	2	13:35:05	4	0	1962	4	12	35
5_2	3	2	13:35:05	2	0	293	5	18	36
5_2	3	2	13:35:05	4	1	3	15	4	37
5_2	3	2	13:35:05	6	5	208	12	12	38
5_2	3	2	13:35:05	3	1	484	8	10	39
5_2	3	2	13:35:05	2	6	413	3	10	40
5_2	3	2	13:35:05	4	6	348	16	1	41
5_2	3	2	13:35:05	6	1	82	5	5	42
5_2	3	2	13:35:05	2	4	1082	10	6	43
5_2	3	2	13:35:05	2	4	3180	17	9	44
5_2	3	2	13:35:05	4	5	796	11	7	45
5_2	3	2	13:35:05	6	4	2500	9	9	46
5_2	3	2	13:35:05	0	1	482	13	7	47
5_2	3	2	13:35:05	2	2	1211	15	17	48
5_2	3	2	13:35:05	4	2	134	10	11	49
5_2	3	2	13:35:05	0	2	95	13	7	50
5_2	3	2	13:35:05	6	2	156	11	11	51
5_2	3	2	13:35:05	6	0	510	13	13	52
5_2	3	2	13:35:05	6	6	1135	3	3	53
5_2	3	2	13:35:05	2	3	673	13	2	54
5_2	3	2	13:35:05	1	0	2671	8	16	55
5_2	3	2	13:35:05	2	5	3483	12	11	56
5_2	3	2	13:35:05	6	2	1003	2	2	57
5_2	3	2	13:35:05	0	0	2111	15	5	58
5_2	3	2	13:35:05	6	3	1437	8	8	59
5_2	3	2	13:35:05	6	4	43	1	1	60
5_2	3	2	13:35:05	1	2	1603	9	15	61
5_2	3	2	13:35:05	2	1	174	16	13	62
5_2	3	2	13:35:05	6	2	132	14	14	63
5_2	3	2	13:35:05	2	6	875	11	8	64
5_2	3	2	13:35:05	1	2	575	4	1	65
5_2	3	2	13:35:05	1	2	357	2	14	66
5_2	3	2	13:35:05	0	0	271	3	12	67
5_2	3	2	13:35:05	3	0	252	17	6	68
5_2	3	2	13:35:05	1	2	575	1	18	69
5_2	3	2	13:35:05	0	4	24	5	2	70
5_2	3	2	13:35:05	0	5	3593	14	4	71
5_2	3	2	13:35:05	0	3	2192	11	15	72
5_2	31	2	15:34:29	4	1	1797	16	1	1
5_2	31	2	15:34:29	1	1	82	6	12	2
5_2	31	2	15:34:29	1	1	2560	4	1	3
5_2	31	2	15:34:29	2	1	1060	13	2	4
5_2	31	2	15:34:29	2	1	2930	11	8	5
5_2	31	2	15:34:29	6	1	226	5	5	6
5_2	31	2	15:34:29	4	1	917	4	12	7
5_2	31	2	15:34:29	1	1	86	8	16	8
5_2	31	2	15:34:29	0	1	115	13	7	9
5_2	31	2	15:34:29	1	1	7	3	14	10
5_2	31	2	15:34:29	3	1	773	14	16	11
5_2	31	2	15:34:29	3	1	880	17	6	12
5_2	31	2	15:34:29	6	1	8	18	18	13
5_2	31	2	15:34:29	0	1	560	9	8	14
5_2	31	2	15:34:29	0	1	489	15	5	15
5_2	31	2	15:34:29	1	1	165	2	14	16
5_2	31	2	15:34:29	2	1	39	18	4	17
5_2	31	2	15:34:29	2	1	519	3	10	18
5_2	31	2	15:34:29	0	1	1537	18	8	19
5_2	31	2	15:34:29	3	1	275	1	13	20
5_2	31	2	15:34:29	6	2	692	4	4	21
5_2	31	2	15:34:29	6	2	368	17	17	22
5_2	31	2	15:34:29	3	2	876	7	5	23
5_2	31	2	15:34:29	0	1	931	3	12	24
5_2	31	2	15:34:29	4	1	297	14	5	25
5_2	31	2	15:34:29	6	1	741	15	15	26
5_2	31	2	15:34:29	6	1	416	16	16	27
5_2	31	2	15:34:29	6	1	127	8	8	28
5_2	31	2	15:34:29	3	1	70	8	10	29
5_2	31	2	15:34:29	0	2	1884	13	7	30
5_2	31	2	15:34:29	6	1	163	10	10	31
5_2	31	2	15:34:29	6	1	881	2	2	32
5_2	31	2	15:34:29	1	1	1230	9	10	33
5_2	31	2	15:34:29	1	2	965	5	17	34
5_2	31	2	15:34:29	6	1	341	12	12	35
5_2	31	2	15:34:29	6	1	414	3	3	36
5_2	31	2	15:34:29	0	1	131	17	13	37
5_2	31	2	15:34:29	6	2	735	9	9	38
5_2	31	2	15:34:29	6	1	740	1	1	39
5_2	31	2	15:34:29	2	1	1821	12	11	40
5_2	31	2	15:34:29	6	1	70	11	11	41
5_2	31	2	15:34:29	3	2	1775	6	9	42
5_2	31	2	15:34:29	4	1	967	11	7	43
5_2	31	2	15:34:29	0	1	554	5	2	44
5_2	31	2	15:34:29	3	1	65	2	18	45
5_2	31	2	15:34:29	2	1	100	5	18	46
5_2	31	2	15:34:29	1	2	977	1	18	47
5_2	31	2	15:34:29	2	1	913	15	17	48
5_2	31	2	15:34:29	3	1	338	12	15	49
5_2	31	2	15:34:29	1	1	487	7	1	50
5_2	31	2	15:34:29	0	1	2594	14	4	51
5_2	31	2	15:34:29	1	1	411	2	16	52
5_2	31	2	15:34:29	6	2	1167	13	13	53
5_2	31	2	15:34:29	0	2	293	1	3	54
5_2	31	2	15:34:29	2	2	433	17	9	55
5_2	31	2	15:34:29	2	1	1585	6	3	56
5_2	31	2	15:34:29	2	2	465	16	13	57
5_2	31	2	15:34:29	1	2	389	8	6	58
5_2	31	2	15:34:29	1	1	1147	9	15	59
5_2	31	2	15:34:29	2	1	389	10	6	60
5_2	31	2	15:34:29	1	1	87	4	11	61
5_2	31	2	15:34:29	6	2	1750	14	14	62
5_2	31	2	15:34:29	0	2	347	11	15	63
5_2	31	2	15:34:29	4	2	759	10	11	64
5_2	31	2	15:34:29	2	1	268	18	14	65
5_2	31	2	15:34:29	0	1	759	7	17	66
5_2	31	2	15:34:29	6	2	965	6	6	67
5_2	31	2	15:34:29	0	1	340	12	2	68
5_2	31	2	15:34:29	6	1	88	7	7	69
5_2	31	2	15:34:29	1	1	296	10	9	70
5_2	31	2	15:34:29	4	1	394	15	4	71
5_2	31	2	15:34:29	0	2	242	16	3	72
5_2	38	2	09:50:21	2	3	6900	13	2	1
5_2	38	2	09:50:21	1	0	2789	5	17	2
5_2	38	2	09:50:21	3	4	8578	8	10	3
5_2	38	2	09:50:21	6	5	2521	15	15	4
5_2	38	2	09:50:21	2	3	1860	11	8	5
5_2	38	2	09:50:21	1	3	4916	9	10	6
5_2	38	2	09:50:21	6	6	1477	2	2	7
5_2	38	2	09:50:21	6	4	4037	18	18	8
5_2	38	2	09:50:21	1	2	1974	8	6	9
5_2	38	2	09:50:21	1	3	3999	2	16	10
5_2	38	2	09:50:21	6	3	2009	8	8	11
5_2	38	2	09:50:21	1	4	994	2	14	12
5_2	38	2	09:50:21	0	3	1667	7	17	13
5_2	38	2	09:50:21	6	4	1459	5	5	14
5_2	38	2	09:50:21	3	2	726	2	18	15
5_2	38	2	09:50:21	1	1	932	7	1	16
5_2	38	2	09:50:21	6	3	557	12	12	17
5_2	38	2	09:50:21	1	4	1224	8	16	18
5_2	38	2	09:50:21	3	2	1999	1	13	19
5_2	38	2	09:50:21	6	6	563	11	11	20
5_2	38	2	09:50:21	2	3	1313	10	6	21
5_2	38	2	09:50:21	0	3	667	18	8	22
5_2	38	2	09:50:21	6	2	101	13	13	23
5_2	38	2	09:50:21	0	3	607	3	12	24
5_2	38	2	09:50:21	0	3	516	13	7	25
5_2	38	2	09:50:21	1	2	1814	9	15	26
5_2	38	2	09:50:21	6	6	6894	14	14	27
5_2	38	2	09:50:21	6	5	761	6	6	28
5_2	38	2	09:50:21	2	4	392	5	18	29
5_2	38	2	09:50:21	0	2	5346	12	2	30
5_2	38	2	09:50:21	4	3	499	15	4	31
5_2	38	2	09:50:21	4	4	1421	10	11	32
5_2	38	2	09:50:21	1	2	680	10	9	33
5_2	38	2	09:50:21	6	3	830	10	10	34
5_2	38	2	09:50:21	6	3	1894	17	17	35
5_2	38	2	09:50:21	3	4	640	6	9	36
5_2	38	2	09:50:21	1	5	632	3	14	37
5_2	38	2	09:50:21	2	1	798	17	9	38
5_2	38	2	09:50:21	2	3	679	3	10	39
5_2	38	2	09:50:21	4	4	564	16	1	40
5_2	38	2	09:50:21	0	4	356	5	2	41
5_2	38	2	09:50:21	3	3	998	12	15	42
5_2	38	2	09:50:21	2	3	691	16	13	43
5_2	38	2	09:50:21	0	3	655	17	13	44
5_2	38	2	09:50:21	3	4	2340	7	5	45
5_2	38	2	09:50:21	2	1	435	6	3	46
5_2	38	2	09:50:21	1	4	3060	1	18	47
5_2	38	2	09:50:21	4	3	531	4	12	48
5_2	38	2	09:50:21	0	3	354	1	3	49
5_2	38	2	09:50:21	2	4	742	12	11	50
5_2	38	2	09:50:21	2	4	639	18	4	51
5_2	38	2	09:50:21	1	2	551	4	1	52
5_2	38	2	09:50:21	0	2	273	13	7	53
5_2	38	2	09:50:21	2	3	272	15	17	54
5_2	38	2	09:50:21	4	3	247	11	7	55
5_2	38	2	09:50:21	6	6	2535	7	7	56
5_2	38	2	09:50:21	6	5	662	3	3	57
5_2	38	2	09:50:21	3	3	177	17	6	58
5_2	38	2	09:50:21	0	4	255	9	8	59
5_2	38	2	09:50:21	6	5	475	4	4	60
5_2	38	2	09:50:21	1	5	740	4	11	61
5_2	38	2	09:50:21	0	5	5532	15	5	62
5_2	38	2	09:50:21	0	4	358	16	3	63
5_2	38	2	09:50:21	6	3	375	1	1	64
5_2	38	2	09:50:21	1	4	457	6	12	65
5_2	38	2	09:50:21	2	4	1540	18	14	66
5_2	38	2	09:50:21	4	2	486	14	5	67
5_2	38	2	09:50:21	0	4	804	11	15	68
5_2	38	2	09:50:21	6	6	708	16	16	69
5_2	38	2	09:50:21	3	4	470	14	16	70
5_2	38	2	09:50:21	6	3	215	9	9	71
5_2	38	2	09:50:21	0	3	291	14	4	72
5_2	9	2	14:36:54	1	0	914	2	14	1
5_2	9	2	14:36:54	1	0	800	6	12	2
5_2	9	2	14:36:54	1	0	526	4	1	3
5_2	9	2	14:36:54	3	0	723	17	6	4
5_2	9	2	14:36:54	0	2	738	14	4	5
5_2	9	2	14:36:54	4	0	96	15	4	6
5_2	9	2	14:36:54	2	6	575	16	13	7
5_2	9	2	14:36:54	0	0	375	13	7	8
5_2	9	2	14:36:54	1	2	676	3	14	9
5_2	9	2	14:36:54	2	6	2065	5	18	10
5_2	9	2	14:36:54	6	6	93	8	8	11
5_2	9	2	14:36:54	4	6	103	16	1	12
5_2	9	2	14:36:54	6	6	2099	13	13	13
5_2	9	2	14:36:54	4	6	48	14	5	14
5_2	9	2	14:36:54	6	2	909	6	6	15
5_2	9	2	14:36:54	0	0	190	12	2	16
5_2	9	2	14:36:54	3	0	44	12	15	17
5_2	9	2	14:36:54	2	2	244	3	10	18
5_2	9	2	14:36:54	2	0	132	13	2	19
5_2	9	2	14:36:54	0	0	525	11	15	20
5_2	9	2	14:36:54	1	2	404	7	1	21
5_2	9	2	14:36:54	4	0	30	4	12	22
5_2	9	2	14:36:54	2	0	514	18	4	23
5_2	9	2	14:36:54	0	0	2388	13	7	24
5_2	9	2	14:36:54	1	0	2245	2	16	25
5_2	9	2	14:36:54	6	2	134	9	9	26
5_2	9	2	14:36:54	3	0	2158	8	10	27
5_2	9	2	14:36:54	6	2	1506	3	3	28
5_2	9	2	14:36:54	2	0	362	10	6	29
5_2	9	2	14:36:54	0	0	4149	1	3	30
5_2	9	2	14:36:54	3	0	594	2	18	31
5_2	9	2	14:36:54	3	0	225	14	16	32
5_2	9	2	14:36:54	6	6	205	17	17	33
5_2	9	2	14:36:54	6	6	1584	2	2	34
5_2	9	2	14:36:54	2	0	99	12	11	35
5_2	9	2	14:36:54	0	0	2112	15	5	36
5_2	9	2	14:36:54	4	0	177	10	11	37
5_2	9	2	14:36:54	1	0	1578	10	9	38
5_2	9	2	14:36:54	0	2	1263	7	17	39
5_2	9	2	14:36:54	0	4	1631	16	3	40
5_2	9	2	14:36:54	6	4	82	16	16	41
5_2	9	2	14:36:54	6	6	171	4	4	42
5_2	9	2	14:36:54	0	0	590	9	8	43
5_2	9	2	14:36:54	2	6	989	18	14	44
5_2	9	2	14:36:54	4	2	299	11	7	45
5_2	9	2	14:36:54	6	2	544	18	18	46
5_2	9	2	14:36:54	0	0	249	18	8	47
5_2	9	2	14:36:54	0	0	302	5	2	48
5_2	9	2	14:36:54	1	0	1939	9	15	49
5_2	9	2	14:36:54	6	6	2085	12	12	50
5_2	9	2	14:36:54	6	0	110	11	11	51
5_2	9	2	14:36:54	2	2	94	17	9	52
5_2	9	2	14:36:54	2	0	2807	11	8	53
5_2	9	2	14:36:54	6	2	195	7	7	54
5_2	9	2	14:36:54	1	0	81	8	6	55
5_2	9	2	14:36:54	2	0	1637	15	17	56
5_2	9	2	14:36:54	1	2	508	9	10	57
5_2	9	2	14:36:54	1	0	46	8	16	58
5_2	9	2	14:36:54	3	0	522	7	5	59
5_2	9	2	14:36:54	1	5	1393	1	18	60
5_2	9	2	14:36:54	0	0	800	3	12	61
5_2	9	2	14:36:54	6	6	1559	15	15	62
5_2	9	2	14:36:54	1	0	214	5	17	63
5_2	9	2	14:36:54	6	6	299	1	1	64
5_2	9	2	14:36:54	6	6	1409	10	10	65
5_2	9	2	14:36:54	6	6	1011	14	14	66
5_2	9	2	14:36:54	1	0	376	4	11	67
5_2	9	2	14:36:54	3	2	24	6	9	68
5_2	9	2	14:36:54	6	6	1230	5	5	69
5_2	9	2	14:36:54	0	3	1425	17	13	70
5_2	9	2	14:36:54	3	0	828	1	13	71
5_2	9	2	14:36:54	2	0	257	6	3	72
5_3	13	3	15:56:31	6	1	819	1	1	1
5_3	13	3	15:56:31	2	1	3618	11	8	2
5_3	13	3	15:56:31	1	2	369	4	1	3
5_3	13	3	15:56:31	4	1	1360	4	12	4
5_3	13	3	15:56:31	6	1	879	14	14	5
5_3	13	3	15:56:31	2	1	663	15	17	6
5_3	13	3	15:56:31	1	2	78	5	17	7
5_3	13	3	15:56:31	0	1	7	13	7	8
5_3	13	3	15:56:31	2	1	351	17	9	9
5_3	13	3	15:56:31	6	1	6	16	16	10
5_3	13	3	15:56:31	0	1	192	5	2	11
5_3	13	3	15:56:31	0	2	15	13	7	12
5_3	13	3	15:56:31	6	2	1040	12	12	13
5_3	13	3	15:56:31	6	2	189	10	10	14
5_3	13	3	15:56:31	2	2	45	18	14	15
5_3	13	3	15:56:31	1	3	69	9	10	16
5_3	13	3	15:56:31	6	3	38	7	7	17
5_3	13	3	15:56:31	1	3	653	3	14	18
5_3	13	3	15:56:31	2	3	128	13	2	19
5_3	13	3	15:56:31	2	2	278	10	6	20
5_3	13	3	15:56:31	3	3	261	2	18	21
5_3	13	3	15:56:31	3	3	540	6	9	22
5_3	13	3	15:56:31	6	3	134	8	8	23
5_3	13	3	15:56:31	0	3	191	1	3	24
5_3	13	3	15:56:31	3	3	175	17	6	25
5_3	13	3	15:56:31	1	3	229	9	15	26
5_3	13	3	15:56:31	2	3	399	18	4	27
5_3	13	3	15:56:31	2	4	807	16	13	28
5_3	13	3	15:56:31	6	4	531	4	4	29
5_3	13	3	15:56:31	6	4	156	5	5	30
5_3	13	3	15:56:31	4	4	6	15	4	31
5_3	13	3	15:56:31	4	4	74	16	1	32
5_3	13	3	15:56:31	0	5	47	14	4	33
5_3	13	3	15:56:31	4	4	154	11	7	34
5_3	13	3	15:56:31	4	4	156	10	11	35
5_3	13	3	15:56:31	2	4	79	6	3	36
5_3	13	3	15:56:31	0	4	116	17	13	37
5_3	13	3	15:56:31	2	5	3	5	18	38
5_3	13	3	15:56:31	0	4	80	18	8	39
5_3	13	3	15:56:31	1	5	131	6	12	40
5_3	13	3	15:56:31	0	6	3101	3	12	41
5_3	13	3	15:56:31	1	4	115	4	11	42
5_3	13	3	15:56:31	0	5	644	9	8	43
5_3	13	3	15:56:31	4	5	533	14	5	44
5_3	13	3	15:56:31	1	4	494	8	6	45
5_3	13	3	15:56:31	1	5	55	2	16	46
5_3	13	3	15:56:31	0	5	114	12	2	47
5_3	13	3	15:56:31	1	6	2	1	18	48
5_3	13	3	15:56:31	3	5	143	12	15	49
5_3	13	3	15:56:31	0	6	558	11	15	50
5_3	13	3	15:56:31	3	4	111	8	10	51
5_3	13	3	15:56:31	3	5	7	14	16	52
5_3	13	3	15:56:31	1	5	204	2	14	53
5_3	13	3	15:56:31	2	6	128	3	10	54
5_3	13	3	15:56:31	6	5	147	6	6	55
5_3	13	3	15:56:31	6	5	49	17	17	56
5_3	13	3	15:56:31	6	5	221	15	15	57
5_3	13	3	15:56:31	1	5	2069	7	1	58
5_3	13	3	15:56:31	2	6	101	12	11	59
5_3	13	3	15:56:31	0	5	356	16	3	60
5_3	13	3	15:56:31	0	5	5	15	5	61
5_3	13	3	15:56:31	3	6	153	7	5	62
5_3	13	3	15:56:31	6	6	59	3	3	63
5_3	13	3	15:56:31	6	6	220	13	13	64
5_3	13	3	15:56:31	6	6	194	11	11	65
5_3	13	3	15:56:31	3	6	64	1	13	66
5_3	13	3	15:56:31	1	6	35	10	9	67
5_3	13	3	15:56:31	0	6	506	7	17	68
5_3	13	3	15:56:31	6	6	362	9	9	69
5_3	13	3	15:56:31	6	5	373	2	2	70
5_3	13	3	15:56:31	1	6	100	8	16	71
5_3	13	3	15:56:31	6	6	274	18	18	72
5_3	17	3	16:44:13	0	3	255	9	8	1
5_3	17	3	16:44:13	0	3	708	15	5	2
5_3	17	3	16:44:13	4	2	557	15	4	3
5_3	17	3	16:44:13	4	0	317	4	12	4
5_3	17	3	16:44:13	1	0	1179	3	14	5
5_3	17	3	16:44:13	3	0	222	8	10	6
5_3	17	3	16:44:13	1	0	182	10	9	7
5_3	17	3	16:44:13	0	0	7	11	15	8
5_3	17	3	16:44:13	0	0	348	7	17	9
5_3	17	3	16:44:13	2	0	1202	3	10	10
5_3	17	3	16:44:13	0	0	142	14	4	11
5_3	17	3	16:44:13	6	4	1324	10	10	12
5_3	17	3	16:44:13	6	3	33	9	9	13
5_3	17	3	16:44:13	6	3	180	16	16	14
5_3	17	3	16:44:13	2	2	239	17	9	15
5_3	17	3	16:44:13	4	2	479	14	5	16
5_3	17	3	16:44:13	6	0	530	14	14	17
5_3	17	3	16:44:13	2	0	446	13	2	18
5_3	17	3	16:44:13	0	0	660	13	7	19
5_3	17	3	16:44:13	1	0	29	7	1	20
5_3	17	3	16:44:13	6	0	849	2	2	21
5_3	17	3	16:44:13	4	0	220	16	1	22
5_3	17	3	16:44:13	3	0	68	1	13	23
5_3	17	3	16:44:13	6	2	68	17	17	24
5_3	17	3	16:44:13	6	3	338	11	11	25
5_3	17	3	16:44:13	1	0	85	8	16	26
5_3	17	3	16:44:13	6	3	558	3	3	27
5_3	17	3	16:44:13	2	2	240	18	14	28
5_3	17	3	16:44:13	6	3	192	4	4	29
5_3	17	3	16:44:13	3	0	192	14	16	30
5_3	17	3	16:44:13	2	0	479	18	4	31
5_3	17	3	16:44:13	2	2	2819	6	3	32
5_3	17	3	16:44:13	1	0	82	2	14	33
5_3	17	3	16:44:13	3	0	475	7	5	34
5_3	17	3	16:44:13	1	0	209	4	11	35
5_3	17	3	16:44:13	3	0	195	2	18	36
5_3	17	3	16:44:13	2	0	321	10	6	37
5_3	17	3	16:44:13	1	3	288	1	18	38
5_3	17	3	16:44:13	3	0	1022	17	6	39
5_3	17	3	16:44:13	0	0	40	16	3	40
5_3	17	3	16:44:13	3	0	129	12	15	41
5_3	17	3	16:44:13	6	0	149	8	8	42
5_3	17	3	16:44:13	1	0	115	6	12	43
5_3	17	3	16:44:13	1	0	373	9	10	44
5_3	17	3	16:44:13	2	0	356	11	8	45
5_3	17	3	16:44:13	6	0	205	5	5	46
5_3	17	3	16:44:13	1	0	192	8	6	47
5_3	17	3	16:44:13	0	0	142	18	8	48
5_3	17	3	16:44:13	0	0	349	13	7	49
5_3	17	3	16:44:13	4	0	274	11	7	50
5_3	17	3	16:44:13	1	0	1152	2	16	51
5_3	17	3	16:44:13	2	0	615	16	13	52
5_3	17	3	16:44:13	6	0	956	6	6	53
5_3	17	3	16:44:13	6	2	335	15	15	54
5_3	17	3	16:44:13	0	0	288	1	3	55
5_3	17	3	16:44:13	2	0	159	5	18	56
5_3	17	3	16:44:13	4	0	5859	10	11	57
5_3	17	3	16:44:13	6	2	59	12	12	58
5_3	17	3	16:44:13	0	2	28	17	13	59
5_3	17	3	16:44:13	3	0	128	6	9	60
5_3	17	3	16:44:13	6	0	70	13	13	61
5_3	17	3	16:44:13	0	1	582	12	2	62
5_3	17	3	16:44:13	2	0	146	12	11	63
5_3	17	3	16:44:13	6	3	990	7	7	64
5_3	17	3	16:44:13	0	0	159	3	12	65
5_3	17	3	16:44:13	6	2	207	18	18	66
5_3	17	3	16:44:13	1	2	163	9	15	67
5_3	17	3	16:44:13	2	3	372	15	17	68
5_3	17	3	16:44:13	1	0	228	4	1	69
5_3	17	3	16:44:13	1	0	30	5	17	70
5_3	17	3	16:44:13	6	3	419	1	1	71
5_3	17	3	16:44:13	0	0	417	5	2	72
5_3	23	3	13:25:53	6	6	681	17	17	1
5_3	23	3	13:25:53	4	4	1045	11	7	2
5_3	23	3	13:25:53	6	3	649	15	15	3
5_3	23	3	13:25:53	3	2	1495	7	5	4
5_3	23	3	13:25:53	1	5	424	5	17	5
5_3	23	3	13:25:53	6	6	320	6	6	6
5_3	23	3	13:25:53	6	5	542	18	18	7
5_3	23	3	13:25:53	1	0	2593	8	6	8
5_3	23	3	13:25:53	6	6	328	3	3	9
5_3	23	3	13:25:53	3	3	675	8	10	10
5_3	23	3	13:25:53	1	2	557	4	1	11
5_3	23	3	13:25:53	0	4	1944	9	8	12
5_3	23	3	13:25:53	1	2	1008	6	12	13
5_3	23	3	13:25:53	6	6	374	8	8	14
5_3	23	3	13:25:53	2	4	514	17	9	15
5_3	23	3	13:25:53	3	3	1315	17	6	16
5_3	23	3	13:25:53	3	2	1168	1	13	17
5_3	23	3	13:25:53	0	4	749	15	5	18
5_3	23	3	13:25:53	0	3	229	14	4	19
5_3	23	3	13:25:53	1	3	712	2	16	20
5_3	23	3	13:25:53	6	6	657	7	7	21
5_3	23	3	13:25:53	6	4	427	2	2	22
5_3	23	3	13:25:53	1	3	756	2	14	23
5_3	23	3	13:25:53	3	4	3962	2	18	24
5_3	23	3	13:25:53	0	2	963	13	7	25
5_3	23	3	13:25:53	6	0	591	14	14	26
5_3	23	3	13:25:53	0	4	1152	16	3	27
5_3	23	3	13:25:53	6	6	239	10	10	28
5_3	23	3	13:25:53	6	4	839	13	13	29
5_3	23	3	13:25:53	4	3	2406	15	4	30
5_3	23	3	13:25:53	2	2	686	12	11	31
5_3	23	3	13:25:53	4	1	1047	4	12	32
5_3	23	3	13:25:53	2	4	532	18	4	33
5_3	23	3	13:25:53	0	5	1745	1	3	34
5_3	23	3	13:25:53	6	6	31	11	11	35
5_3	23	3	13:25:53	1	3	418	8	16	36
5_3	23	3	13:25:53	2	5	1242	10	6	37
5_3	23	3	13:25:53	0	3	558	11	15	38
5_3	23	3	13:25:53	2	4	200	11	8	39
5_3	23	3	13:25:53	6	2	425	1	1	40
5_3	23	3	13:25:53	1	4	1059	4	11	41
5_3	23	3	13:25:53	2	2	469	6	3	42
5_3	23	3	13:25:53	2	0	727	18	14	43
5_3	23	3	13:25:53	3	4	2119	14	16	44
5_3	23	3	13:25:53	0	0	1186	7	17	45
5_3	23	3	13:25:53	6	4	579	5	5	46
5_3	23	3	13:25:53	0	5	904	5	2	47
5_3	23	3	13:25:53	0	4	593	17	13	48
5_3	23	3	13:25:53	4	1	865	10	11	49
5_3	23	3	13:25:53	4	2	306	14	5	50
5_3	23	3	13:25:53	2	1	914	3	10	51
5_3	23	3	13:25:53	1	0	579	3	14	52
5_3	23	3	13:25:53	6	5	1591	16	16	53
5_3	23	3	13:25:53	0	2	488	3	12	54
5_3	23	3	13:25:53	3	3	299	12	15	55
5_3	23	3	13:25:53	6	4	1048	9	9	56
5_3	23	3	13:25:53	1	3	1111	9	10	57
5_3	23	3	13:25:53	2	2	823	5	18	58
5_3	23	3	13:25:53	2	2	421	13	2	59
5_3	23	3	13:25:53	4	3	190	16	1	60
5_3	23	3	13:25:53	1	4	32	9	15	61
5_3	23	3	13:25:53	3	3	243	6	9	62
5_3	23	3	13:25:53	0	2	866	13	7	63
5_3	23	3	13:25:53	2	4	1299	16	13	64
5_3	23	3	13:25:53	6	6	726	4	4	65
5_3	23	3	13:25:53	0	2	564	18	8	66
5_3	23	3	13:25:53	1	4	48	10	9	67
5_3	23	3	13:25:53	6	6	327	12	12	68
5_3	23	3	13:25:53	2	3	119	15	17	69
5_3	23	3	13:25:53	1	4	216	1	18	70
5_3	23	3	13:25:53	0	2	149	12	2	71
5_3	23	3	13:25:53	1	1	632	7	1	72
5_3	26	3	14:54:48	6	2	335	16	16	1
5_3	26	3	14:54:48	2	0	1379	10	6	2
5_3	26	3	14:54:48	2	0	699	17	9	3
5_3	26	3	14:54:48	4	1	1222	11	7	4
5_3	26	3	14:54:48	1	1	430	2	16	5
5_3	26	3	14:54:48	6	1	951	8	8	6
5_3	26	3	14:54:48	3	1	1326	1	13	7
5_3	26	3	14:54:48	2	0	48	11	8	8
5_3	26	3	14:54:48	3	0	1287	8	10	9
5_3	26	3	14:54:48	6	0	603	2	2	10
5_3	26	3	14:54:48	0	0	241	5	2	11
5_3	26	3	14:54:48	6	1	1072	17	17	12
5_3	26	3	14:54:48	1	0	761	9	15	13
5_3	26	3	14:54:48	3	0	2297	6	9	14
5_3	26	3	14:54:48	3	0	417	14	16	15
5_3	26	3	14:54:48	2	0	250	5	18	16
5_3	26	3	14:54:48	6	1	704	6	6	17
5_3	26	3	14:54:48	1	0	242	6	12	18
5_3	26	3	14:54:48	6	2	305	12	12	19
5_3	26	3	14:54:48	6	0	3027	11	11	20
5_3	26	3	14:54:48	2	0	353	18	4	21
5_3	26	3	14:54:48	0	0	287	13	7	22
5_3	26	3	14:54:48	2	0	167	3	10	23
