ExperimentName	Subject	Session	Correct	CorrectAns	CorrectLoc	SessionTime	Response	TestList.Sample	TestSlide.RT
3_3x3_1nsy	1	3	1	9	16	15:11:12	9	4	4411
3_3x3_1nsy	1	3	0	2	18	15:11:12	8	5	2484
3_3x3_1nsy	1	3	0	17	8	15:11:12	2	6	3184
3_3x3_1nsy	1	3	0	16	13	15:11:12	11	7	2066
3_3x3_1nsy	1	3	1	1	6	15:11:12	1	8	2679
3_3x3_1nsy	1	3	0	15	8	15:11:12	14	9	4055
3_3x3_1nsy	1	3	0	3	14	15:11:12	5	10	4010
3_3x3_1nsy	1	3	0	4	6	15:11:12	12	11	1733
3_3x3_1nsy	1	3	0	11	13	15:11:12	7	12	6849
3_3x3_1nsy	1	3	0	14	9	15:11:12	18	13	6905
3_3x3_1nsy	1	3	0	5	10	15:11:12	10	14	5977
3_3x3_1nsy	1	3	1	13	11	15:11:12	13	15	2282
3_3x3_1nsy	1	3	0	12	3	15:11:12	17	16	3038
3_3x3_1nsy	1	3	0	6	16	15:11:12	9	17	3802
3_3x3_1nsy	1	3	0	7	4	15:11:12	2	18	4429
3_3x3_1nsy	14	2	0	4	6	17:14:47	1	1	4798
3_3x3_1nsy	14	2	1	15	8	17:14:47	15	2	1609
3_3x3_1nsy	14	2	0	18	17	17:14:47	13	3	2472
3_3x3_1nsy	14	2	1	10	13	17:14:47	10	4	2008
3_3x3_1nsy	14	2	0	6	16	17:14:47	9	5	4667
3_3x3_1nsy	14	2	0	12	3	17:14:47	17	6	5395
3_3x3_1nsy	14	2	0	17	8	17:14:47	18	7	4384
3_3x3_1nsy	14	2	0	9	16	17:14:47	11	8	7723
3_3x3_1nsy	14	2	0	13	11	17:14:47	8	9	11947
3_3x3_1nsy	14	2	0	1	6	17:14:47	6	10	8156
3_3x3_1nsy	14	2	0	16	13	17:14:47	7	11	2880
3_3x3_1nsy	14	2	1	14	9	17:14:47	14	12	1701
3_3x3_1nsy	14	2	1	2	18	17:14:47	2	13	2193
3_3x3_1nsy	14	2	0	3	14	17:14:47	16	14	2069
3_3x3_1nsy	14	2	0	8	2	17:14:47	3	15	2251
3_3x3_1nsy	14	2	0	7	4	17:14:47	4	16	8642
3_3x3_1nsy	14	2	0	11	13	17:14:47	9	17	8978
3_3x3_1nsy	14	2	1	5	10	17:14:47	5	18	1408
3_3x3_1nsy	18	2	0	13	11	10:13:30	2	1	14516
3_3x3_1nsy	18	2	0	3	14	10:13:30	14	2	8172
3_3x3_1nsy	18	2	0	18	17	10:13:30	13	3	4745
3_3x3_1nsy	18	2	0	9	16	10:13:30	7	4	3874
3_3x3_1nsy	18	2	0	5	10	10:13:30	4	5	7402
3_3x3_1nsy	18	2	0	4	6	10:13:30	9	6	8567
3_3x3_1nsy	18	2	0	11	13	10:13:30	5	7	1675
3_3x3_1nsy	18	2	0	2	18	10:13:30	8	8	1730
3_3x3_1nsy	18	2	0	7	4	10:13:30	11	9	11584
3_3x3_1nsy	18	2	0	6	16	10:13:30	12	10	2650
3_3x3_1nsy	18	2	0	1	6	10:13:30	6	11	4971
3_3x3_1nsy	18	2	0	12	3	10:13:30	18	12	5600
3_3x3_1nsy	18	2	0	15	8	10:13:30	8	13	12182
3_3x3_1nsy	18	2	0	8	2	10:13:30	17	14	16475
3_3x3_1nsy	18	2	0	17	8	10:13:30	18	15	4634
3_3x3_1nsy	18	2	1	10	13	10:13:30	10	16	1354
3_3x3_1nsy	18	2	0	14	9	10:13:30	3	17	9524
3_3x3_1nsy	18	2	0	16	13	10:13:30	12	18	2303
3_3x3_1nsy	25	3	0	18	17	11:37:59	15	1	7024
3_3x3_1nsy	25	3	0	10	13	11:37:59	1	2	2638
3_3x3_1nsy	25	3	0	12	3	11:37:59	11	3	3630
3_3x3_1nsy	25	3	0	2	18	11:37:59	3	4	2184
3_3x3_1nsy	25	3	0	11	13	11:37:59	5	5	4501
3_3x3_1nsy	25	3	0	4	6	11:37:59	12	6	2011
3_3x3_1nsy	25	3	0	6	16	11:37:59	16	7	2510
3_3x3_1nsy	25	3	0	3	14	11:37:59	5	8	3153
3_3x3_1nsy	25	3	0	17	8	11:37:59	18	9	6951
3_3x3_1nsy	25	3	0	5	10	11:37:59	17	10	4046
3_3x3_1nsy	25	3	0	13	11	11:37:59	6	11	4123
3_3x3_1nsy	25	3	1	14	9	11:37:59	14	12	3997
3_3x3_1nsy	25	3	0	16	13	11:37:59	10	13	2058
3_3x3_1nsy	25	3	0	9	16	11:37:59	18	14	2920
3_3x3_1nsy	25	3	0	1	6	11:37:59	13	15	4038
3_3x3_1nsy	25	3	0	8	2	11:37:59	9	16	2513
3_3x3_1nsy	25	3	0	7	4	11:37:59	8	17	6418
3_3x3_1nsy	25	3	0	15	8	11:37:59	14	18	2626
3_3x3_1nsy	5	2	0	17	8	15:59:22	18	1	3517
3_3x3_1nsy	5	2	0	7	4	15:59:22	1	2	1865
3_3x3_1nsy	5	2	0	16	13	15:59:22	14	3	4493
3_3x3_1nsy	5	2	1	11	13	15:59:22	11	4	2001
3_3x3_1nsy	5	2	0	14	9	15:59:22	17	5	4028
3_3x3_1nsy	5	2	0	6	16	15:59:22	10	6	7750
3_3x3_1nsy	5	2	0	8	2	15:59:22	12	7	3033
3_3x3_1nsy	5	2	0	18	17	15:59:22	5	8	6980
3_3x3_1nsy	5	2	0	12	3	15:59:22	9	9	3594
3_3x3_1nsy	5	2	0	13	11	15:59:22	9	10	3680
3_3x3_1nsy	5	2	0	3	14	15:59:22	10	11	6198
3_3x3_1nsy	5	2	1	15	8	15:59:22	15	12	1627
3_3x3_1nsy	5	2	0	10	13	15:59:22	2	13	5153
3_3x3_1nsy	5	2	0	5	10	15:59:22	7	14	1631
3_3x3_1nsy	5	2	0	2	18	15:59:22	6	15	5329
3_3x3_1nsy	5	2	0	9	16	15:59:22	8	16	2375
3_3x3_1nsy	5	2	1	4	6	15:59:22	4	17	3060
3_3x3_1nsy	5	2	0	1	6	15:59:22	2	18	2448
4_4x4_2nsy	1	4	0	7	4	15:23:36	15	1	8445
4_4x4_2nsy	1	4	0	3	14	15:23:36	16	2	3364
4_4x4_2nsy	1	4	0	15	8	15:23:36	9	3	2112
4_4x4_2nsy	1	4	0	10	13	15:23:36	1	4	1767
4_4x4_2nsy	1	4	0	12	3	15:23:36	2	5	2865
4_4x4_2nsy	1	4	0	5	10	15:23:36	10	6	5521
4_4x4_2nsy	1	4	0	13	11	15:23:36	5	7	1017
4_4x4_2nsy	1	4	1	4	6	15:23:36	4	8	1833
4_4x4_2nsy	1	4	0	16	13	15:23:36	12	9	1622
4_4x4_2nsy	1	4	0	14	9	15:23:36	17	10	3947
4_4x4_2nsy	1	4	0	2	18	15:23:36	8	11	1749
4_4x4_2nsy	1	4	0	8	2	15:23:36	7	12	1489
4_4x4_2nsy	1	4	1	11	13	15:23:36	11	13	2170
4_4x4_2nsy	1	4	0	6	16	15:23:36	10	14	10016
4_4x4_2nsy	1	4	0	9	16	15:23:36	15	15	4605
4_4x4_2nsy	1	4	1	18	17	15:23:36	18	16	2425
4_4x4_2nsy	1	4	1	17	8	15:23:36	17	17	3082
4_4x4_2nsy	1	4	0	1	6	15:23:36	6	18	1813
4_4x4_2nsy	14	1	0	15	8	16:59:39	5	1	6651
4_4x4_2nsy	14	1	0	3	14	16:59:39	16	2	6043
4_4x4_2nsy	14	1	0	2	18	16:59:39	13	3	2250
4_4x4_2nsy	14	1	0	9	16	16:59:39	12	4	5867
4_4x4_2nsy	14	1	0	8	2	16:59:39	1	5	8727
4_4x4_2nsy	14	1	0	18	17	16:59:39	12	6	4372
4_4x4_2nsy	14	1	0	6	16	16:59:39	9	7	9386
4_4x4_2nsy	14	1	0	12	3	16:59:39	8	8	6643
4_4x4_2nsy	14	1	0	10	13	16:59:39	11	9	4044
4_4x4_2nsy	14	1	0	11	13	16:59:39	18	10	2611
4_4x4_2nsy	14	1	1	4	6	16:59:39	4	11	7072
4_4x4_2nsy	14	1	0	1	6	16:59:39	10	12	2582
4_4x4_2nsy	14	1	0	5	10	16:59:39	15	13	1571
4_4x4_2nsy	14	1	1	14	9	16:59:39	14	14	3466
4_4x4_2nsy	14	1	0	16	13	16:59:39	3	15	9192
4_4x4_2nsy	14	1	0	13	11	16:59:39	17	16	1494
4_4x4_2nsy	14	1	0	17	8	16:59:39	6	17	6068
4_4x4_2nsy	14	1	0	7	4	16:59:39	2	18	3723
4_4x4_2nsy	18	1	0	10	13	09:58:01	17	1	9770
4_4x4_2nsy	18	1	0	2	18	09:58:01	8	2	5894
4_4x4_2nsy	18	1	0	13	11	09:58:01	16	3	5723
4_4x4_2nsy	18	1	0	5	10	09:58:01	8	4	4763
4_4x4_2nsy	18	1	0	11	13	09:58:01	6	5	6965
4_4x4_2nsy	18	1	0	9	16	09:58:01	15	6	5325
4_4x4_2nsy	18	1	0	14	9	09:58:01	10	7	6130
4_4x4_2nsy	18	1	0	8	2	09:58:01	7	8	5530
4_4x4_2nsy	18	1	0	15	8	09:58:01	12	9	7807
4_4x4_2nsy	18	1	0	4	6	09:58:01	1	10	5255
4_4x4_2nsy	18	1	0	12	3	09:58:01	13	11	7539
4_4x4_2nsy	18	1	0	16	13	09:58:01	5	12	3286
4_4x4_2nsy	18	1	0	1	6	09:58:01	7	13	6744
4_4x4_2nsy	18	1	0	3	14	09:58:01	14	14	2424
4_4x4_2nsy	18	1	0	18	17	09:58:01	9	15	1400
4_4x4_2nsy	18	1	0	7	4	09:58:01	3	16	4195
4_4x4_2nsy	18	1	0	6	16	09:58:01	10	17	2697
4_4x4_2nsy	18	1	0	17	8	09:58:01	13	18	3001
4_4x4_2nsy	25	4	1	5	10	11:49:45	5	1	4181
4_4x4_2nsy	25	4	0	7	4	11:49:45	1	2	2691
4_4x4_2nsy	25	4	0	9	16	11:49:45	7	3	3861
4_4x4_2nsy	25	4	0	6	16	11:49:45	7	4	2640
4_4x4_2nsy	25	4	0	13	11	11:49:45	14	5	6082
4_4x4_2nsy	25	4	0	12	3	11:49:45	13	6	9579
4_4x4_2nsy	25	4	0	14	9	11:49:45	13	7	1839
4_4x4_2nsy	25	4	1	11	13	11:49:45	11	8	1696
4_4x4_2nsy	25	4	0	8	2	11:49:45	18	9	2041
4_4x4_2nsy	25	4	0	15	8	11:49:45	6	10	4216
4_4x4_2nsy	25	4	0	18	17	11:49:45	12	11	2010
4_4x4_2nsy	25	4	0	4	6	11:49:45	2	12	7935
4_4x4_2nsy	25	4	0	17	8	11:49:45	15	13	1518
4_4x4_2nsy	25	4	0	1	6	11:49:45	9	14	3864
4_4x4_2nsy	25	4	0	2	18	11:49:45	4	15	6388
4_4x4_2nsy	25	4	1	16	13	11:49:45	16	16	1633
4_4x4_2nsy	25	4	1	10	13	11:49:45	10	17	2514
4_4x4_2nsy	25	4	0	3	14	11:49:45	17	18	2796
4_4x4_2nsy	5	1	1	9	16	15:37:33	9	1	9215
4_4x4_2nsy	5	1	0	6	16	15:37:33	2	2	7026
4_4x4_2nsy	5	1	0	8	2	15:37:33	7	3	2368
4_4x4_2nsy	5	1	1	18	17	15:37:33	18	4	4202
4_4x4_2nsy	5	1	0	11	13	15:37:33	17	5	6511
4_4x4_2nsy	5	1	0	1	6	15:37:33	13	6	13317
4_4x4_2nsy	5	1	1	3	14	15:37:33	3	7	2173
4_4x4_2nsy	5	1	0	17	8	15:37:33	4	8	7883
4_4x4_2nsy	5	1	0	7	4	15:37:33	11	9	3631
4_4x4_2nsy	5	1	0	15	8	15:37:33	12	10	7641
4_4x4_2nsy	5	1	0	13	11	15:37:33	5	11	7836
4_4x4_2nsy	5	1	0	2	18	15:37:33	11	12	2999
4_4x4_2nsy	5	1	1	16	13	15:37:33	16	13	2564
4_4x4_2nsy	5	1	0	5	10	15:37:33	2	14	10253
4_4x4_2nsy	5	1	0	12	3	15:37:33	14	15	3363
4_4x4_2nsy	5	1	0	4	6	15:37:33	8	16	3376
4_4x4_2nsy	5	1	0	10	13	15:37:33	16	17	5898
4_4x4_2nsy	5	1	0	14	9	15:37:33	12	18	5490
1_1x4	10	1	0	2	18	16:13:38	16	1	2571
1_1x4	10	1	1	3	14	16:13:38	3	2	2753
1_1x4	10	1	0	16	13	16:13:38	5	3	5397
1_1x4	10	1	0	5	10	16:13:38	12	4	935
1_1x4	10	1	0	12	3	16:13:38	10	5	1732
1_1x4	10	1	0	6	16	16:13:38	17	6	2817
1_1x4	10	1	0	15	8	16:13:38	7	7	3107
1_1x4	10	1	1	1	6	16:13:38	1	8	3255
1_1x4	10	1	1	4	6	16:13:38	4	9	1467
1_1x4	10	1	0	14	9	16:13:38	15	10	6059
1_1x4	10	1	0	7	4	16:13:38	8	11	4111
1_1x4	10	1	0	11	13	16:13:38	6	12	3290
1_1x4	10	1	1	9	16	16:13:38	9	13	3154
1_1x4	10	1	0	10	13	16:13:38	18	14	10512
1_1x4	10	1	0	18	17	16:13:38	12	15	2123
1_1x4	10	1	0	8	2	16:13:38	10	16	2445
1_1x4	10	1	0	17	8	16:13:38	11	17	1050
1_1x4	10	1	0	13	11	16:13:38	2	18	3844
1_1x4	15	4	0	8	2	17:29:27	4	1	875
1_1x4	15	4	0	5	10	17:29:27	17	2	1279
1_1x4	15	4	0	17	8	17:29:27	15	3	1499
1_1x4	15	4	0	18	17	17:29:27	15	4	943
1_1x4	15	4	0	1	6	17:29:27	14	5	893
1_1x4	15	4	0	16	13	17:29:27	18	6	1320
1_1x4	15	4	0	10	13	17:29:27	11	7	1672
1_1x4	15	4	1	2	18	17:29:27	2	8	1034
1_1x4	15	4	0	15	8	17:29:27	5	9	1515
1_1x4	15	4	0	7	4	17:29:27	3	10	887
1_1x4	15	4	0	6	16	17:29:27	12	11	1116
1_1x4	15	4	0	3	14	17:29:27	13	12	1674
1_1x4	15	4	0	4	6	17:29:27	6	13	1124
1_1x4	15	4	0	9	16	17:29:27	1	14	1617
1_1x4	15	4	0	13	11	17:29:27	7	15	3797
1_1x4	15	4	0	11	13	17:29:27	9	16	4147
1_1x4	15	4	0	14	9	17:29:27	13	17	1548
1_1x4	15	4	0	12	3	17:29:27	9	18	934
1_1x4	19	4	0	5	10	10:19:06	11	1	1805
1_1x4	19	4	0	14	9	10:19:06	3	2	1714
1_1x4	19	4	0	10	13	10:19:06	4	3	1205
1_1x4	19	4	0	6	16	10:19:06	15	4	979
1_1x4	19	4	0	11	13	10:19:06	7	5	1334
1_1x4	19	4	0	7	4	10:19:06	17	6	3892
1_1x4	19	4	0	1	6	10:19:06	8	7	2008
1_1x4	19	4	0	17	8	10:19:06	11	8	1359
1_1x4	19	4	0	2	18	10:19:06	12	9	1728
1_1x4	19	4	0	13	11	10:19:06	15	10	1248
1_1x4	19	4	1	8	2	10:19:06	8	11	943
1_1x4	19	4	0	16	13	10:19:06	2	12	997
1_1x4	19	4	0	4	6	10:19:06	12	13	2490
1_1x4	19	4	0	18	17	10:19:06	17	14	1675
1_1x4	19	4	1	15	8	10:19:06	15	15	1066
1_1x4	19	4	0	12	3	10:19:06	6	16	1562
1_1x4	19	4	0	3	14	10:19:06	1	17	1508
1_1x4	19	4	0	9	16	10:19:06	7	18	3041
1_1x4	2	1	1	1	6	14:34:24	1	1	2071
1_1x4	2	1	0	3	14	14:34:24	11	2	7998
1_1x4	2	1	0	7	4	14:34:24	14	3	9716
1_1x4	2	1	0	12	3	14:34:24	13	4	6132
1_1x4	2	1	0	8	2	14:34:24	16	5	4224
1_1x4	2	1	0	4	6	14:34:24	2	6	6740
1_1x4	2	1	0	16	13	14:34:24	4	7	8144
1_1x4	2	1	1	15	8	14:34:24	15	8	1763
1_1x4	2	1	0	2	18	14:34:24	12	9	6020
1_1x4	2	1	0	9	16	14:34:24	16	10	12602
1_1x4	2	1	0	11	13	14:34:24	18	11	1973
1_1x4	2	1	1	6	16	14:34:24	6	12	1735
1_1x4	2	1	1	5	10	14:34:24	5	13	1416
1_1x4	2	1	0	18	17	14:34:24	9	14	5099
1_1x4	2	1	1	14	9	14:34:24	14	15	1698
1_1x4	2	1	0	17	8	14:34:24	10	16	6138
1_1x4	2	1	1	13	11	14:34:24	13	17	10931
1_1x4	2	1	0	10	13	14:34:24	1	18	2288
1_1x4	27	1	0	8	2	11:14:18	4	1	1506
1_1x4	27	1	0	7	4	11:14:18	15	2	2838
1_1x4	27	1	0	10	13	11:14:18	3	3	2630
1_1x4	27	1	1	5	10	11:14:18	5	4	1093
1_1x4	27	1	0	6	16	11:14:18	12	5	4012
1_1x4	27	1	0	15	8	11:14:18	9	6	7552
1_1x4	27	1	0	1	6	11:14:18	2	7	3979
1_1x4	27	1	0	16	13	11:14:18	13	8	3866
1_1x4	27	1	1	3	14	11:14:18	3	9	2627
1_1x4	27	1	0	4	6	11:14:18	11	10	1658
1_1x4	27	1	0	17	8	11:14:18	1	11	1836
1_1x4	27	1	0	9	16	11:14:18	18	12	2263
1_1x4	27	1	0	2	18	11:14:18	14	13	2282
1_1x4	27	1	0	11	13	11:14:18	18	14	1743
1_1x4	27	1	0	14	9	11:14:18	3	15	1505
1_1x4	27	1	0	18	17	11:14:18	17	16	5381
1_1x4	27	1	0	12	3	11:14:18	3	17	1683
1_1x4	27	1	0	13	11	11:14:18	6	18	996
1_1x4	6	4	0	11	13	16:04:28	2	1	2114
1_1x4	6	4	0	2	18	16:04:28	7	2	1387
1_1x4	6	4	0	7	4	16:04:28	4	3	1998
1_1x4	6	4	0	18	17	16:04:28	3	4	977
1_1x4	6	4	0	9	16	16:04:28	10	5	1030
1_1x4	6	4	0	12	3	16:04:28	6	6	1054
1_1x4	6	4	0	17	8	16:04:28	16	7	2234
1_1x4	6	4	0	15	8	16:04:28	18	8	1148
1_1x4	6	4	0	14	9	16:04:28	1	9	1226
1_1x4	6	4	0	5	10	16:04:28	9	10	2330
1_1x4	6	4	0	6	16	16:04:28	14	11	763
1_1x4	6	4	0	4	6	16:04:28	3	12	1478
1_1x4	6	4	0	16	13	16:04:28	1	13	3065
1_1x4	6	4	0	13	11	16:04:28	5	14	1705
1_1x4	6	4	0	1	6	16:04:28	18	15	922
1_1x4	6	4	0	10	13	16:04:28	9	16	844
1_1x4	6	4	0	8	2	16:04:28	15	17	2692
1_1x4	6	4	0	3	14	16:04:28	17	18	2315
2_1x3	10	2	0	4	6	16:23:29	3	1	6459
2_1x3	10	2	0	3	14	16:23:29	1	2	2391
2_1x3	10	2	0	18	17	16:23:29	5	3	1753
2_1x3	10	2	0	11	13	16:23:29	3	4	1679
2_1x3	10	2	0	17	8	16:23:29	18	5	2107
2_1x3	10	2	0	14	9	16:23:29	9	6	2208
2_1x3	10	2	1	10	13	16:23:29	10	7	1227
2_1x3	10	2	0	13	11	16:23:29	15	8	2593
2_1x3	10	2	1	5	10	16:23:29	5	9	2299
2_1x3	10	2	0	2	18	16:23:29	3	10	3085
2_1x3	10	2	0	9	16	16:23:29	6	11	1449
2_1x3	10	2	1	7	4	16:23:29	7	12	1880
2_1x3	10	2	0	16	13	16:23:29	4	13	4099
2_1x3	10	2	1	12	3	16:23:29	12	14	823
2_1x3	10	2	0	6	16	16:23:29	2	15	3346
2_1x3	10	2	0	8	2	16:23:29	14	16	1721
2_1x3	10	2	0	1	6	16:23:29	17	17	2159
2_1x3	10	2	0	15	8	16:23:29	14	18	3327
2_1x3	15	3	1	10	13	17:20:22	10	1	2432
2_1x3	15	3	0	13	11	17:20:22	11	2	2700
2_1x3	15	3	0	8	2	17:20:22	5	3	1144
2_1x3	15	3	0	14	9	17:20:22	1	4	1977
2_1x3	15	3	0	3	14	17:20:22	17	5	1920
2_1x3	15	3	1	4	6	17:20:22	4	6	1608
2_1x3	15	3	0	15	8	17:20:22	1	7	1243
2_1x3	15	3	1	18	17	17:20:22	18	8	2130
2_1x3	15	3	0	17	8	17:20:22	5	9	3671
2_1x3	15	3	0	16	13	17:20:22	12	10	3081
2_1x3	15	3	0	6	16	17:20:22	16	11	2091
2_1x3	15	3	0	2	18	17:20:22	4	12	2588
2_1x3	15	3	0	5	10	17:20:22	9	13	1258
2_1x3	15	3	0	11	13	17:20:22	6	14	1258
2_1x3	15	3	0	9	16	17:20:22	14	15	1150
2_1x3	15	3	0	1	6	17:20:22	12	16	1626
2_1x3	15	3	1	7	4	17:20:22	7	17	1233
2_1x3	15	3	0	12	3	17:20:22	2	18	3134
2_1x3	19	3	0	7	4	10:09:54	18	1	3225
2_1x3	19	3	0	3	14	10:09:54	12	2	2863
2_1x3	19	3	0	15	8	10:09:54	8	3	1594
2_1x3	19	3	0	18	17	10:09:54	10	4	3749
2_1x3	19	3	1	11	13	10:09:54	11	5	2964
2_1x3	19	3	0	13	11	10:09:54	14	6	2499
2_1x3	19	3	1	5	10	10:09:54	5	7	2916
2_1x3	19	3	0	1	6	10:09:54	10	8	2052
2_1x3	19	3	0	8	2	10:09:54	7	9	743
2_1x3	19	3	0	14	9	10:09:54	1	10	1771
2_1x3	19	3	0	10	13	10:09:54	6	11	1492
2_1x3	19	3	0	6	16	10:09:54	16	12	2126
2_1x3	19	3	0	12	3	10:09:54	3	13	2811
2_1x3	19	3	0	9	16	10:09:54	8	14	2307
2_1x3	19	3	0	2	18	10:09:54	17	15	3314
2_1x3	19	3	0	16	13	10:09:54	15	16	2922
2_1x3	19	3	0	17	8	10:09:54	10	17	1843
2_1x3	19	3	0	4	6	10:09:54	13	18	4395
2_1x3	2	2	0	9	16	14:51:22	7	1	8921
2_1x3	2	2	1	11	13	14:51:22	11	2	2155
2_1x3	2	2	0	15	8	14:51:22	8	3	2487
2_1x3	2	2	0	17	8	14:51:22	15	4	1739
2_1x3	2	2	1	6	16	14:51:22	6	5	3091
2_1x3	2	2	1	10	13	14:51:22	10	6	2086
2_1x3	2	2	1	1	6	14:51:22	1	7	1209
2_1x3	2	2	1	8	2	14:51:22	8	8	2387
2_1x3	2	2	0	13	11	14:51:22	17	9	5447
2_1x3	2	2	1	16	13	14:51:22	16	10	2869
2_1x3	2	2	1	3	14	14:51:22	3	11	1996
2_1x3	2	2	0	7	4	14:51:22	17	12	11635
2_1x3	2	2	1	5	10	14:51:22	5	13	1877
2_1x3	2	2	1	4	6	14:51:22	4	14	1198
2_1x3	2	2	0	18	17	14:51:22	13	15	2085
2_1x3	2	2	1	14	9	14:51:22	14	16	1459
2_1x3	2	2	1	12	3	14:51:22	12	17	1243
2_1x3	2	2	1	2	18	14:51:22	2	18	3346
2_1x3	27	2	0	16	13	11:24:35	5	1	3530
2_1x3	27	2	0	13	11	11:24:35	3	2	3439
2_1x3	27	2	0	17	8	11:24:35	15	3	2795
2_1x3	27	2	0	3	14	11:24:35	1	4	6457
2_1x3	27	2	0	1	6	11:24:35	18	5	3628
2_1x3	27	2	0	9	16	11:24:35	7	6	1204
2_1x3	27	2	0	15	8	11:24:35	13	7	5075
2_1x3	27	2	0	8	2	11:24:35	6	8	1337
2_1x3	27	2	0	10	13	11:24:35	7	9	1904
2_1x3	27	2	0	12	3	11:24:35	14	10	3194
2_1x3	27	2	0	18	17	11:24:35	2	11	1874
2_1x3	27	2	0	5	10	11:24:35	10	12	3531
2_1x3	27	2	0	6	16	11:24:35	13	13	1910
2_1x3	27	2	0	4	6	11:24:35	11	14	1168
2_1x3	27	2	0	2	18	11:24:35	17	15	1484
2_1x3	27	2	0	11	13	11:24:35	8	16	2865
2_1x3	27	2	0	7	4	11:24:35	11	17	2417
2_1x3	27	2	0	14	9	11:24:35	16	18	814
2_1x3	6	3	0	3	14	15:55:25	16	1	1595
2_1x3	6	3	0	7	4	15:55:25	4	2	815
2_1x3	6	3	0	1	6	15:55:25	2	3	900
2_1x3	6	3	0	13	11	15:55:25	6	4	1960
2_1x3	6	3	0	8	2	15:55:25	1	5	1994
2_1x3	6	3	0	6	16	15:55:25	18	6	1280
2_1x3	6	3	0	17	8	15:55:25	11	7	1773
2_1x3	6	3	0	14	9	15:55:25	3	8	2035
2_1x3	6	3	0	12	3	15:55:25	14	9	914
2_1x3	6	3	0	5	10	15:55:25	2	10	3309
2_1x3	6	3	0	2	18	15:55:25	3	11	1905
2_1x3	6	3	0	11	13	15:55:25	9	12	900
2_1x3	6	3	0	4	6	15:55:25	7	13	4677
2_1x3	6	3	0	18	17	15:55:25	17	14	3143
2_1x3	6	3	0	9	16	15:55:25	11	15	5313
2_1x3	6	3	0	10	13	15:55:25	8	16	3915
2_1x3	6	3	0	15	8	15:55:25	5	17	4988
2_1x3	6	3	1	16	13	15:55:25	16	18	787
3_3x3_1nsy	10	3	0	10	13	16:32:49	3	1	2403
3_3x3_1nsy	10	3	0	3	14	16:32:49	4	2	3665
3_3x3_1nsy	10	3	0	8	2	16:32:49	13	3	1356
3_3x3_1nsy	10	3	0	4	6	16:32:49	7	4	1498
3_3x3_1nsy	10	3	0	18	17	16:32:49	6	5	1031
3_3x3_1nsy	10	3	0	15	8	16:32:49	12	6	1646
3_3x3_1nsy	10	3	0	2	18	16:32:49	9	7	1885
3_3x3_1nsy	10	3	0	17	8	16:32:49	7	8	4129
3_3x3_1nsy	10	3	0	11	13	16:32:49	15	9	1276
3_3x3_1nsy	10	3	0	13	11	16:32:49	6	10	2768
3_3x3_1nsy	10	3	0	12	3	16:32:49	5	11	3322
3_3x3_1nsy	10	3	0	6	16	16:32:49	13	12	4255
3_3x3_1nsy	10	3	0	14	9	16:32:49	3	13	2083
3_3x3_1nsy	10	3	0	9	16	16:32:49	1	14	3823
3_3x3_1nsy	10	3	0	1	6	16:32:49	16	15	2078
3_3x3_1nsy	10	3	0	7	4	16:32:49	8	16	2011
3_3x3_1nsy	10	3	0	16	13	16:32:49	10	17	6533
3_3x3_1nsy	10	3	0	5	10	16:32:49	17	18	4226
3_3x3_1nsy	15	2	0	10	13	17:09:35	4	1	1420
3_3x3_1nsy	15	2	1	8	2	17:09:35	8	2	2059
3_3x3_1nsy	15	2	1	14	9	17:09:35	14	3	2606
3_3x3_1nsy	15	2	0	5	10	17:09:35	17	4	2224
3_3x3_1nsy	15	2	0	3	14	17:09:35	2	5	3058
3_3x3_1nsy	15	2	0	15	8	17:09:35	13	6	1754
3_3x3_1nsy	15	2	0	17	8	17:09:35	14	7	2417
3_3x3_1nsy	15	2	0	1	6	17:09:35	10	8	1817
3_3x3_1nsy	15	2	0	18	17	17:09:35	15	9	1387
3_3x3_1nsy	15	2	0	9	16	17:09:35	5	10	3520
3_3x3_1nsy	15	2	1	12	3	17:09:35	12	11	3276
3_3x3_1nsy	15	2	0	16	13	17:09:35	13	12	3061
3_3x3_1nsy	15	2	1	11	13	17:09:35	11	13	2628
3_3x3_1nsy	15	2	0	4	6	17:09:35	3	14	1795
3_3x3_1nsy	15	2	0	6	16	17:09:35	10	15	2328
3_3x3_1nsy	15	2	0	7	4	17:09:35	6	16	1515
3_3x3_1nsy	15	2	0	13	11	17:09:35	7	17	1500
3_3x3_1nsy	15	2	0	2	18	17:09:35	1	18	5401
3_3x3_1nsy	19	2	0	1	6	09:59:21	8	1	6023
3_3x3_1nsy	19	2	0	2	18	09:59:21	6	2	2112
3_3x3_1nsy	19	2	0	9	16	09:59:21	7	3	1647
3_3x3_1nsy	19	2	0	17	8	09:59:21	14	4	1648
3_3x3_1nsy	19	2	0	7	4	09:59:21	6	5	1837
3_3x3_1nsy	19	2	0	5	10	09:59:21	9	6	1800
3_3x3_1nsy	19	2	0	6	16	09:59:21	7	7	1152
3_3x3_1nsy	19	2	0	8	2	09:59:21	1	8	2325
3_3x3_1nsy	19	2	1	4	6	09:59:21	4	9	1498
3_3x3_1nsy	19	2	0	11	13	09:59:21	17	10	4938
3_3x3_1nsy	19	2	0	18	17	09:59:21	10	11	2515
3_3x3_1nsy	19	2	0	13	11	09:59:21	5	12	2628
3_3x3_1nsy	19	2	0	3	14	09:59:21	18	13	1585
