ExperimentName	Subject	Session	SessionTime	Correct	CorrectAns	Response	TestList.Sample	TestSlide.RT
3_6-100per_12-66per	16	1	11:52:39	0	12	13	11	3339
3_6-100per_12-66per	16	1	11:52:39	0	9	12	12	3653
3_6-100per_12-66per	16	1	11:52:39	0	7	6	13	2971
3_6-100per_12-66per	16	1	11:52:39	0	4	14	14	3458
3_6-100per_12-66per	16	1	11:52:39	0	13	7	15	1660
3_6-100per_12-66per	16	1	11:52:39	0	16	11	16	2544
3_6-100per_12-66per	16	1	11:52:39	1	11	11	17	1161
3_6-100per_12-66per	16	1	11:52:39	0	10	1	18	2300
3_6-100per_12-66per	2	4	10:44:23	0	5	15	1	1552
3_6-100per_12-66per	2	4	10:44:23	0	12	17	2	2106
3_6-100per_12-66per	2	4	10:44:23	0	1	13	3	2913
3_6-100per_12-66per	2	4	10:44:23	0	3	7	4	1876
3_6-100per_12-66per	2	4	10:44:23	0	7	4	5	1982
3_6-100per_12-66per	2	4	10:44:23	1	18	18	6	5802
3_6-100per_12-66per	2	4	10:44:23	1	8	8	7	3566
3_6-100per_12-66per	2	4	10:44:23	0	9	6	8	1883
3_6-100per_12-66per	2	4	10:44:23	0	13	12	9	3260
3_6-100per_12-66per	2	4	10:44:23	1	14	14	10	1369
3_6-100per_12-66per	2	4	10:44:23	0	6	16	11	1897
3_6-100per_12-66per	2	4	10:44:23	0	16	1	12	2011
3_6-100per_12-66per	2	4	10:44:23	0	15	2	13	1903
3_6-100per_12-66per	2	4	10:44:23	0	11	9	14	3318
3_6-100per_12-66per	2	4	10:44:23	0	10	5	15	2959
3_6-100per_12-66per	2	4	10:44:23	0	17	10	16	1561
3_6-100per_12-66per	2	4	10:44:23	1	2	2	17	1731
3_6-100per_12-66per	2	4	10:44:23	0	4	17	18	4722
4_	20	4	13:38:54	0	16	4	1	1850
4_	20	4	13:38:54	0	6	12	2	728
4_	20	4	13:38:54	1	10	10	3	542
4_	20	4	13:38:54	0	13	2	4	533
4_	20	4	13:38:54	0	15	12	5	1088
4_	20	4	13:38:54	0	17	5	6	2167
4_	20	4	13:38:54	0	11	13	7	1425
4_	20	4	13:38:54	0	12	1	8	1328
4_	20	4	13:38:54	0	18	16	9	1581
4_	20	4	13:38:54	0	7	15	10	1925
4_	20	4	13:38:54	0	8	7	11	2616
4_	20	4	13:38:54	0	2	6	12	1131
4_	20	4	13:38:54	0	1	11	13	2672
4_	20	4	13:38:54	0	5	3	14	1072
4_	20	4	13:38:54	0	9	8	15	949
4_	20	4	13:38:54	0	3	14	16	786
4_	20	4	13:38:54	0	14	2	17	5482
4_	20	4	13:38:54	0	4	6	18	2543
3_6-100per_12-66per	5	4	11:14:35	0	17	10	1	1231
3_6-100per_12-66per	5	4	11:14:35	0	12	16	2	2368
3_6-100per_12-66per	5	4	11:14:35	0	15	6	3	2150
3_6-100per_12-66per	5	4	11:14:35	0	16	15	4	1182
3_6-100per_12-66per	5	4	11:14:35	1	2	2	5	2806
3_6-100per_12-66per	5	4	11:14:35	0	8	13	6	3347
3_6-100per_12-66per	5	4	11:14:35	1	4	4	7	1608
3_6-100per_12-66per	5	4	11:14:35	0	11	3	8	930
3_6-100per_12-66per	5	4	11:14:35	0	6	12	9	920
3_6-100per_12-66per	5	4	11:14:35	0	3	18	10	2125
3_6-100per_12-66per	5	4	11:14:35	0	14	5	11	2889
3_6-100per_12-66per	5	4	11:14:35	0	10	14	12	3732
3_6-100per_12-66per	5	4	11:14:35	1	13	13	13	3609
3_6-100per_12-66per	5	4	11:14:35	1	1	1	14	1054
3_6-100per_12-66per	5	4	11:14:35	1	9	9	15	1984
3_6-100per_12-66per	5	4	11:14:35	0	7	18	16	2381
3_6-100per_12-66per	5	4	11:14:35	0	18	5	17	1442
3_6-100per_12-66per	5	4	11:14:35	0	5	17	18	2940
1_	30	4	13:37:37	1	10	10	1	1578
1_	30	4	13:37:37	0	13	1	2	5400
1_	30	4	13:37:37	0	18	6	3	3726
1_	30	4	13:37:37	1	12	12	4	9219
1_	30	4	13:37:37	0	6	5	5	3032
1_	30	4	13:37:37	0	17	18	6	4052
1_	30	4	13:37:37	0	15	9	7	2980
1_	30	4	13:37:37	0	5	2	8	5457
1_	30	4	13:37:37	1	4	4	9	5460
1_	30	4	13:37:37	0	9	18	10	5040
1_	30	4	13:37:37	0	1	13	11	3163
1_	30	4	13:37:37	0	16	15	12	8309
1_	30	4	13:37:37	1	7	7	13	1649
1_	30	4	13:37:37	0	14	2	14	11969
1_	30	4	13:37:37	1	8	8	15	2393
1_	30	4	13:37:37	0	2	16	16	2107
1_	30	4	13:37:37	0	11	14	17	2696
1_	30	4	13:37:37	0	3	11	18	1401
1_	35	1	13:55:43	1	14	14	1	7274
1_	35	1	13:55:43	0	9	17	2	12008
1_	35	1	13:55:43	0	2	6	3	6668
1_	35	1	13:55:43	1	1	1	4	5339
1_	35	1	13:55:43	0	15	5	5	9884
1_	35	1	13:55:43	0	5	8	6	4952
1_	35	1	13:55:43	0	6	4	7	7524
1_	35	1	13:55:43	0	16	12	8	6850
1_	35	1	13:55:43	0	17	10	9	12519
1_	35	1	13:55:43	0	12	16	10	5696
1_	35	1	13:55:43	1	3	3	11	3032
1_	35	1	13:55:43	1	18	18	12	5306
1_	35	1	13:55:43	0	11	9	13	5279
1_	35	1	13:55:43	0	10	15	14	7706
1_	35	1	13:55:43	1	7	7	15	1838
1_	35	1	13:55:43	0	4	2	16	11426
1_	35	1	13:55:43	0	13	14	17	2592
1_	35	1	13:55:43	0	8	5	18	10981
2_	30	3	13:30:01	1	5	5	1	4388
2_	30	3	13:30:01	0	16	17	2	2677
2_	30	3	13:30:01	1	12	12	3	3722
2_	30	3	13:30:01	0	6	18	4	3322
2_	30	3	13:30:01	1	3	3	5	3228
2_	30	3	13:30:01	0	15	17	6	2258
2_	30	3	13:30:01	0	13	8	7	5277
2_	30	3	13:30:01	0	7	9	8	3553
2_	30	3	13:30:01	0	4	18	9	1779
2_	30	3	13:30:01	0	11	14	10	2485
2_	30	3	13:30:01	0	1	2	11	3889
2_	30	3	13:30:01	0	2	6	12	8840
2_	30	3	13:30:01	0	17	16	13	2916
2_	30	3	13:30:01	0	9	6	14	3525
2_	30	3	13:30:01	0	18	10	15	4033
2_	30	3	13:30:01	0	14	8	16	6691
2_	30	3	13:30:01	0	8	10	17	5925
2_	30	3	13:30:01	0	10	1	18	3481
2_	35	2	14:10:37	0	9	17	1	18682
2_	35	2	14:10:37	0	17	13	2	6525
2_	35	2	14:10:37	1	5	5	3	2258
2_	35	2	14:10:37	0	10	2	4	3742
2_	35	2	14:10:37	1	1	1	5	4902
2_	35	2	14:10:37	0	13	8	6	7234
2_	35	2	14:10:37	0	2	10	7	5021
2_	35	2	14:10:37	0	11	18	8	2277
2_	35	2	14:10:37	1	14	14	9	1752
2_	35	2	14:10:37	0	18	6	10	7936
2_	35	2	14:10:37	0	16	17	11	10399
2_	35	2	14:10:37	1	3	3	12	1893
2_	35	2	14:10:37	1	4	4	13	11588
2_	35	2	14:10:37	1	7	7	14	1277
2_	35	2	14:10:37	1	6	6	15	9138
2_	35	2	14:10:37	0	8	4	16	4466
2_	35	2	14:10:37	1	15	15	17	1642
2_	35	2	14:10:37	1	12	12	18	9194
3_	30	2	13:22:06	0	8	18	1	4941
3_	30	2	13:22:06	0	3	15	2	9085
3_	30	2	13:22:06	0	13	15	3	5216
3_	30	2	13:22:06	0	2	12	4	1347
3_	30	2	13:22:06	0	12	1	5	2672
3_	30	2	13:22:06	0	6	3	6	8224
3_	30	2	13:22:06	0	14	11	7	3375
3_	30	2	13:22:06	1	10	10	8	1764
3_	30	2	13:22:06	0	9	2	9	5342
3_	30	2	13:22:06	0	11	3	10	3551
3_	30	2	13:22:06	0	7	13	11	5069
3_	30	2	13:22:06	0	1	10	12	2619
3_	30	2	13:22:06	0	18	9	13	3139
3_	30	2	13:22:06	0	16	1	14	6763
3_	30	2	13:22:06	1	4	4	15	1974
3_	30	2	13:22:06	0	15	16	16	10387
3_	30	2	13:22:06	0	5	11	17	1645
3_	30	2	13:22:06	0	17	2	18	8212
3_	35	3	14:19:03	1	12	12	1	9705
3_	35	3	14:19:03	0	17	18	2	5037
3_	35	3	14:19:03	0	11	2	3	4128
3_	35	3	14:19:03	0	8	6	4	5605
3_	35	3	14:19:03	0	18	11	5	7098
3_	35	3	14:19:03	1	15	15	6	2036
3_	35	3	14:19:03	0	10	1	7	8213
3_	35	3	14:19:03	1	14	14	8	7778
3_	35	3	14:19:03	0	7	10	9	5493
3_	35	3	14:19:03	0	1	3	10	4373
3_	35	3	14:19:03	0	3	17	11	5675
3_	35	3	14:19:03	1	4	4	12	1883
3_	35	3	14:19:03	1	13	13	13	1487
3_	35	3	14:19:03	0	2	10	14	4828
3_	35	3	14:19:03	0	9	18	15	10185
3_	35	3	14:19:03	0	6	8	16	9047
3_	35	3	14:19:03	0	16	9	17	9819
3_	35	3	14:19:03	0	5	11	18	11162
4_	30	1	13:14:12	0	17	7	1	7907
4_	30	1	13:14:12	0	12	1	2	9740
4_	30	1	13:14:12	0	10	3	3	2563
4_	30	1	13:14:12	0	8	5	4	6086
4_	30	1	13:14:12	0	11	13	5	3786
4_	30	1	13:14:12	0	6	5	6	5428
4_	30	1	13:14:12	0	15	6	7	1689
4_	30	1	13:14:12	1	14	14	8	4139
4_	30	1	13:14:12	0	3	18	9	2546
4_	30	1	13:14:12	1	1	1	10	1757
4_	30	1	13:14:12	0	13	16	11	3690
4_	30	1	13:14:12	0	5	14	12	2570
4_	30	1	13:14:12	1	4	4	13	3525
4_	30	1	13:14:12	0	7	12	14	1632
4_	30	1	13:14:12	1	2	2	15	2779
4_	30	1	13:14:12	1	9	9	16	1770
4_	30	1	13:14:12	0	18	10	17	6552
4_	30	1	13:14:12	0	16	11	18	2797
4_	34	4	14:10:59	0	9	10	1	4560
4_	34	4	14:10:59	0	7	11	2	1713
4_	34	4	14:10:59	0	8	1	3	1467
4_	34	4	14:10:59	0	6	2	4	2043
4_	34	4	14:10:59	0	14	5	5	2970
4_	34	4	14:10:59	0	13	3	6	1923
4_	34	4	14:10:59	0	1	3	7	2544
4_	34	4	14:10:59	0	16	9	8	1763
4_	34	4	14:10:59	0	15	11	9	1012
4_	34	4	14:10:59	0	3	17	10	2371
4_	34	4	14:10:59	0	11	7	11	1920
4_	34	4	14:10:59	0	5	16	12	2336
4_	34	4	14:10:59	0	10	14	13	1971
4_	34	4	14:10:59	1	18	18	14	2552
4_	34	4	14:10:59	0	2	13	15	1438
4_	34	4	14:10:59	0	12	4	16	3954
4_	34	4	14:10:59	0	4	8	17	1472
4_	34	4	14:10:59	0	17	15	18	1367
1_	31	4	13:25:42	1	17	17	1	1678
1_	31	4	13:25:42	1	6	6	2	1586
1_	31	4	13:25:42	1	5	5	3	5915
1_	31	4	13:25:42	1	16	16	4	2212
1_	31	4	13:25:42	1	1	1	5	3270
1_	31	4	13:25:42	1	14	14	6	1295
1_	31	4	13:25:42	1	7	7	7	1450
1_	31	4	13:25:42	1	12	12	8	2626
1_	31	4	13:25:42	1	10	10	9	10038
1_	31	4	13:25:42	1	11	11	10	909
1_	31	4	13:25:42	1	18	18	11	2864
1_	31	4	13:25:42	1	9	9	12	2418
1_	31	4	13:25:42	1	3	3	13	2233
1_	31	4	13:25:42	1	13	13	14	1853
1_	31	4	13:25:42	1	4	4	15	10136
1_	31	4	13:25:42	1	2	2	16	2213
1_	31	4	13:25:42	0	8	15	17	3653
1_	31	4	13:25:42	0	15	8	18	1847
1_	36	1	13:41:42	0	9	15	1	5564
1_	36	1	13:41:42	0	2	4	2	16228
1_	36	1	13:41:42	1	1	1	3	2850
1_	36	1	13:41:42	0	3	5	4	9699
1_	36	1	13:41:42	1	8	8	5	1403
1_	36	1	13:41:42	1	7	7	6	1336
1_	36	1	13:41:42	0	4	6	7	5802
1_	36	1	13:41:42	0	16	3	8	10689
1_	36	1	13:41:42	0	10	14	9	15032
1_	36	1	13:41:42	0	11	2	10	4043
1_	36	1	13:41:42	1	15	15	11	2617
1_	36	1	13:41:42	0	17	18	12	5008
1_	36	1	13:41:42	0	5	9	13	8500
1_	36	1	13:41:42	0	12	14	14	10015
1_	36	1	13:41:42	0	6	17	15	3621
1_	36	1	13:41:42	0	14	12	16	7933
1_	36	1	13:41:42	0	13	2	17	5769
1_	36	1	13:41:42	0	18	10	18	4579
2_	31	3	13:17:36	1	11	11	1	2428
2_	31	3	13:17:36	1	8	8	2	4137
2_	31	3	13:17:36	0	5	18	3	14394
2_	31	3	13:17:36	1	16	16	4	2273
2_	31	3	13:17:36	1	12	12	5	2801
2_	31	3	13:17:36	1	7	7	6	1335
2_	31	3	13:17:36	0	2	3	7	7010
2_	31	3	13:17:36	1	10	10	8	1866
2_	31	3	13:17:36	1	17	17	9	4387
2_	31	3	13:17:36	1	14	14	10	2638
2_	31	3	13:17:36	0	3	2	11	4631
2_	31	3	13:17:36	1	15	15	12	2323
2_	31	3	13:17:36	1	9	9	13	1803
2_	31	3	13:17:36	1	13	13	14	2183
2_	31	3	13:17:36	0	18	4	15	6385
2_	31	3	13:17:36	1	6	6	16	7659
2_	31	3	13:17:36	1	4	4	17	10438
2_	31	3	13:17:36	1	1	1	18	1248
2_	36	2	14:19:24	1	9	9	1	2298
2_	36	2	14:19:24	1	5	5	2	10451
2_	36	2	14:19:24	0	4	12	3	10746
2_	36	2	14:19:24	0	1	6	4	9083
2_	36	2	14:19:24	1	17	17	5	2735
2_	36	2	14:19:24	0	10	8	6	3948
2_	36	2	14:19:24	0	14	16	7	4792
2_	36	2	14:19:24	0	12	2	8	5539
2_	36	2	14:19:24	0	3	11	9	9523
2_	36	2	14:19:24	0	16	10	10	9768
2_	36	2	14:19:24	0	11	1	11	5635
2_	36	2	14:19:24	1	15	15	12	2068
2_	36	2	14:19:24	0	8	3	13	8142
2_	36	2	14:19:24	0	18	12	14	8701
2_	36	2	14:19:24	0	13	14	15	9902
2_	36	2	14:19:24	1	6	6	16	16551
2_	36	2	14:19:24	1	2	2	17	5451
2_	36	2	14:19:24	0	7	18	18	5563
3_	31	2	13:09:26	1	2	2	1	1814
3_	31	2	13:09:26	1	14	14	2	1918
3_	31	2	13:09:26	1	9	9	3	6374
3_	31	2	13:09:26	1	8	8	4	11475
3_	31	2	13:09:26	1	11	11	5	1636
3_	31	2	13:09:26	1	5	5	6	2902
3_	31	2	13:09:26	1	1	1	7	6332
3_	31	2	13:09:26	1	10	10	8	5617
3_	31	2	13:09:26	1	18	18	9	2303
3_	31	2	13:09:26	1	13	13	10	2340
3_	31	2	13:09:26	1	7	7	11	9910
3_	31	2	13:09:26	1	4	4	12	7776
3_	31	2	13:09:26	1	6	6	13	2520
3_	31	2	13:09:26	1	15	15	14	1296
3_	31	2	13:09:26	1	12	12	15	2712
3_	31	2	13:09:26	0	17	1	16	7897
3_	31	2	13:09:26	1	16	16	17	1721
3_	31	2	13:09:26	1	3	3	18	3618
3_	36	3	14:28:39	0	8	11	1	8248
3_	36	3	14:28:39	1	13	13	2	8996
3_	36	3	14:28:39	0	15	1	3	9949
3_	36	3	14:28:39	0	17	12	4	6874
3_	36	3	14:28:39	0	1	7	5	1795
3_	36	3	14:28:39	0	2	8	6	3688
3_	36	3	14:28:39	0	11	10	7	10821
3_	36	3	14:28:39	0	3	9	8	2810
3_	36	3	14:28:39	0	7	15	9	3101
3_	36	3	14:28:39	0	14	16	10	8100
3_	36	3	14:28:39	0	10	7	11	1482
3_	36	3	14:28:39	1	4	4	12	1206
3_	36	3	14:28:39	0	6	17	13	6410
3_	36	3	14:28:39	0	12	16	14	3947
3_	36	3	14:28:39	0	18	5	15	10180
3_	36	3	14:28:39	0	9	18	16	5630
3_	36	3	14:28:39	0	5	3	17	2449
3_	36	3	14:28:39	0	16	5	18	8336
4_	31	1	13:01:33	0	16	9	1	7852
4_	31	1	13:01:33	0	10	6	2	3266
4_	31	1	13:01:33	1	8	8	3	2203
4_	31	1	13:01:33	0	12	14	4	4633
4_	31	1	13:01:33	1	3	3	5	2419
4_	31	1	13:01:33	0	4	5	6	3434
4_	31	1	13:01:33	1	17	17	7	1582
4_	31	1	13:01:33	0	5	15	8	2900
4_	31	1	13:01:33	0	9	12	9	2944
4_	31	1	13:01:33	1	18	18	10	3378
4_	31	1	13:01:33	0	15	14	11	2577
4_	31	1	13:01:33	0	14	16	12	2007
4_	31	1	13:01:33	0	6	10	13	3056
4_	31	1	13:01:33	0	13	12	14	2844
4_	31	1	13:01:33	1	11	11	15	1419
4_	31	1	13:01:33	1	7	7	16	1755
4_	31	1	13:01:33	0	1	13	17	5455
4_	31	1	13:01:33	0	2	13	18	5988
4_	36	4	14:37:29	0	8	9	1	9758
4_	36	4	14:37:29	0	13	2	2	1787
4_	36	4	14:37:29	0	5	17	3	6046
4_	36	4	14:37:29	1	11	11	4	2996
4_	36	4	14:37:29	0	12	18	5	6850
4_	36	4	14:37:29	1	1	1	6	1539
4_	36	4	14:37:29	1	16	16	7	1603
4_	36	4	14:37:29	0	18	8	8	12332
4_	36	4	14:37:29	0	10	6	9	2847
4_	36	4	14:37:29	1	3	3	10	1701
4_	36	4	14:37:29	0	14	10	11	6453
4_	36	4	14:37:29	1	7	7	12	6521
4_	36	4	14:37:29	1	4	4	13	3458
4_	36	4	14:37:29	0	9	16	14	2590
4_	36	4	14:37:29	0	2	5	15	7480
4_	36	4	14:37:29	1	15	15	16	5771
4_	36	4	14:37:29	0	6	14	17	4834
4_	36	4	14:37:29	0	17	18	18	2380
1_	29	4	13:24:31	0	1	15	1	781
1_	29	4	13:24:31	0	17	3	2	1896
1_	29	4	13:24:31	0	2	5	3	1184
1_	29	4	13:24:31	0	13	8	4	662
1_	29	4	13:24:31	0	14	15	5	288
1_	29	4	13:24:31	1	9	9	6	1022
1_	29	4	13:24:31	1	5	5	7	1134
1_	29	4	13:24:31	0	6	11	8	1348
1_	29	4	13:24:31	0	4	6	9	831
1_	29	4	13:24:31	0	15	13	10	2976
1_	29	4	13:24:31	0	12	4	11	2209
1_	29	4	13:24:31	0	10	2	12	1020
1_	29	4	13:24:31	0	7	9	13	712
1_	29	4	13:24:31	0	3	15	14	669
1_	29	4	13:24:31	0	18	16	15	813
1_	29	4	13:24:31	0	11	6	16	1270
1_	29	4	13:24:31	0	8	15	17	1046
1_	29	4	13:24:31	0	16	3	18	1034
1_	34	1	13:41:57	1	4	4	1	10227
1_	34	1	13:41:57	0	8	3	2	6051
1_	34	1	13:41:57	0	16	18	3	3865
1_	34	1	13:41:57	1	6	6	4	2265
1_	34	1	13:41:57	0	11	13	5	1956
1_	34	1	13:41:57	0	12	11	6	2963
1_	34	1	13:41:57	0	17	6	7	3996
1_	34	1	13:41:57	0	2	14	8	3468
1_	34	1	13:41:57	0	9	16	9	3132
1_	34	1	13:41:57	0	14	11	10	3721
1_	34	1	13:41:57	1	7	7	11	1856
1_	34	1	13:41:57	0	1	5	12	6819
1_	34	1	13:41:57	0	13	18	13	1577
1_	34	1	13:41:57	0	5	12	14	2643
1_	34	1	13:41:57	1	10	10	15	2026
1_	34	1	13:41:57	0	3	13	16	2737
1_	34	1	13:41:57	0	15	1	17	1439
1_	34	1	13:41:57	0	18	5	18	1404
2_	29	3	13:17:44	0	8	4	1	878
2_	29	3	13:17:44	0	11	3	2	556
2_	29	3	13:17:44	0	4	18	3	734
2_	29	3	13:17:44	0	3	1	4	959
2_	29	3	13:17:44	0	13	8	5	1583
2_	29	3	13:17:44	0	1	8	6	1721
2_	29	3	13:17:44	0	14	12	7	778
2_	29	3	13:17:44	0	9	12	8	374
2_	29	3	13:17:44	0	18	8	9	732
2_	29	3	13:17:44	1	15	15	10	2095
2_	29	3	13:17:44	0	7	16	11	1365
2_	29	3	13:17:44	0	17	4	12	4376
2_	29	3	13:17:44	0	10	9	13	3335
2_	29	3	13:17:44	0	5	1	14	1631
2_	29	3	13:17:44	0	16	3	15	1875
2_	29	3	13:17:44	0	6	4	16	1067
2_	29	3	13:17:44	1	2	2	17	1029
2_	29	3	13:17:44	0	12	3	18	2833
2_	34	2	13:55:33	0	1	9	1	4274
2_	34	2	13:55:33	0	14	10	2	1696
2_	34	2	13:55:33	1	16	16	3	2312
2_	34	2	13:55:33	1	7	7	4	2664
2_	34	2	13:55:33	0	11	2	5	4093
2_	34	2	13:55:33	0	9	18	6	2733
2_	34	2	13:55:33	0	4	18	7	1265
2_	34	2	13:55:33	0	15	12	8	3873
2_	34	2	13:55:33	0	18	14	9	1059
2_	34	2	13:55:33	1	3	3	10	2500
2_	34	2	13:55:33	0	12	1	11	2377
2_	34	2	13:55:33	0	10	15	12	1609
2_	34	2	13:55:33	0	5	11	13	1659
2_	34	2	13:55:33	0	17	15	14	1069
2_	34	2	13:55:33	0	2	5	15	5070
2_	34	2	13:55:33	0	8	1	16	3229
2_	34	2	13:55:33	0	6	13	17	5436
2_	34	2	13:55:33	0	13	12	18	1888
3_	29	2	13:10:49	0	7	4	1	1464
3_	29	2	13:10:49	0	11	13	2	938
3_	29	2	13:10:49	0	2	3	3	2075
3_	29	2	13:10:49	0	10	3	4	919
3_	29	2	13:10:49	0	17	11	5	704
3_	29	2	13:10:49	0	18	16	6	1833
3_	29	2	13:10:49	0	14	8	7	2205
3_	29	2	13:10:49	0	1	12	8	2850
3_	29	2	13:10:49	1	8	8	9	2426
3_	29	2	13:10:49	0	6	2	10	2680
3_	29	2	13:10:49	0	5	15	11	1718
3_	29	2	13:10:49	0	4	7	12	2461
3_	29	2	13:10:49	0	16	14	13	2354
3_	29	2	13:10:49	0	12	9	14	1486
3_	29	2	13:10:49	0	15	13	15	1707
3_	29	2	13:10:49	0	3	9	16	1640
3_	29	2	13:10:49	0	9	5	17	1462
3_	29	2	13:10:49	0	13	16	18	1156
3_	34	3	14:03:05	0	5	2	1	6907
3_	34	3	14:03:05	0	1	12	2	1640
3_	34	3	14:03:05	1	8	8	3	4403
3_	34	3	14:03:05	0	6	17	4	3402
3_	34	3	14:03:05	0	2	7	5	6480
3_	34	3	14:03:05	1	3	3	6	1820
3_	34	3	14:03:05	0	4	10	7	3651
3_	34	3	14:03:05	0	14	11	8	2698
3_	34	3	14:03:05	0	11	5	9	2371
3_	34	3	14:03:05	0	15	4	10	4129
3_	34	3	14:03:05	0	17	18	11	1933
3_	34	3	14:03:05	0	12	6	12	3555
3_	34	3	14:03:05	0	7	9	13	2919
3_	34	3	14:03:05	0	16	14	14	4504
3_	34	3	14:03:05	0	9	4	15	3181
3_	34	3	14:03:05	0	10	15	16	2442
3_	34	3	14:03:05	1	13	13	17	1948
3_	34	3	14:03:05	0	18	1	18	7615
4_	29	1	13:03:20	0	3	16	1	2176
4_	29	1	13:03:20	0	13	16	2	1710
4_	29	1	13:03:20	0	7	10	3	1458
4_	29	1	13:03:20	0	14	13	4	1493
4_	29	1	13:03:20	1	15	15	5	2181
4_	29	1	13:03:20	0	9	12	6	4276
4_	29	1	13:03:20	0	16	6	7	5820
4_	29	1	13:03:20	0	18	10	8	2132
4_	29	1	13:03:20	0	12	17	9	1489
4_	29	1	13:03:20	0	5	7	10	1569
4_	29	1	13:03:20	0	10	8	11	2569
4_	29	1	13:03:20	1	2	2	12	1490
4_	29	1	13:03:20	0	6	11	13	4436
4_	29	1	13:03:20	0	17	1	14	2143
4_	29	1	13:03:20	0	4	1	15	3103
4_	29	1	13:03:20	0	11	5	16	5321
4_	29	1	13:03:20	0	1	10	17	1277
4_	29	1	13:03:20	0	8	18	18	5017
1_	27	4	13:50:50	0	2	13	1	3721
1_	27	4	13:50:50	1	7	7	2	1920
1_	27	4	13:50:50	1	16	16	3	2441
1_	27	4	13:50:50	0	9	2	4	2241
1_	27	4	13:50:50	0	15	9	5	4114
1_	27	4	13:50:50	0	6	5	6	2809
1_	27	4	13:50:50	0	5	6	7	1968
1_	27	4	13:50:50	1	10	10	8	3072
1_	27	4	13:50:50	0	18	8	9	3081
1_	27	4	13:50:50	1	4	4	10	1248
1_	27	4	13:50:50	0	1	15	11	5197
1_	27	4	13:50:50	0	13	11	12	3521
1_	27	4	13:50:50	0	11	12	13	2994
1_	27	4	13:50:50	0	12	18	14	6706
1_	27	4	13:50:50	0	3	2	15	3623
1_	27	4	13:50:50	0	17	18	16	5338
1_	27	4	13:50:50	0	8	13	17	3801
1_	27	4	13:50:50	0	14	11	18	2872
1_	32	1	14:02:35	0	4	18	1	10304
1_	32	1	14:02:35	0	18	4	2	7831
1_	32	1	14:02:35	0	13	12	3	1978
1_	32	1	14:02:35	0	11	13	4	3906
1_	32	1	14:02:35	1	8	8	5	5882
1_	32	1	14:02:35	1	7	7	6	1654
1_	32	1	14:02:35	0	12	2	7	7190
1_	32	1	14:02:35	0	9	15	8	4484
1_	32	1	14:02:35	0	10	14	9	7719
1_	32	1	14:02:35	0	1	9	10	8509
1_	32	1	14:02:35	0	3	10	11	7454
1_	32	1	14:02:35	0	5	14	12	5060
1_	32	1	14:02:35	0	2	9	13	5597
1_	32	1	14:02:35	0	15	4	14	6576
1_	32	1	14:02:35	0	6	12	15	1847
1_	32	1	14:02:35	0	14	15	16	2177
1_	32	1	14:02:35	0	17	2	17	4412
1_	32	1	14:02:35	0	16	6	18	2797
2_	27	3	13:43:00	1	10	10	1	2249
2_	27	3	13:43:00	1	15	15	2	1602
2_	27	3	13:43:00	0	3	4	3	5170
2_	27	3	13:43:00	1	17	17	4	1464
2_	27	3	13:43:00	0	12	2	5	4664
2_	27	3	13:43:00	0	14	11	6	6071
2_	27	3	13:43:00	0	11	12	7	2868
2_	27	3	13:43:00	1	8	8	8	5558
2_	27	3	13:43:00	1	7	7	9	1357
2_	27	3	13:43:00	1	18	18	10	2121
2_	27	3	13:43:00	0	5	1	11	2561
2_	27	3	13:43:00	1	16	16	12	4186
2_	27	3	13:43:00	0	4	14	13	2251
2_	27	3	13:43:00	1	6	6	14	3216
2_	27	3	13:43:00	1	13	13	15	2710
2_	27	3	13:43:00	1	9	9	16	2039
2_	27	3	13:43:00	1	2	2	17	3634
2_	27	3	13:43:00	0	1	13	18	6777
2_	32	2	14:11:44	0	12	5	1	1587
2_	32	2	14:11:44	1	4	4	2	1445
2_	32	2	14:11:44	0	10	15	3	1884
2_	32	2	14:11:44	0	3	2	4	5621
2_	32	2	14:11:44	0	1	11	5	2061
2_	32	2	14:11:44	0	13	14	6	2001
2_	32	2	14:11:44	0	18	7	7	1876
2_	32	2	14:11:44	0	15	17	8	4934
2_	32	2	14:11:44	0	8	9	9	1907
2_	32	2	14:11:44	0	9	2	10	1088
2_	32	2	14:11:44	0	17	8	11	1215
2_	32	2	14:11:44	0	7	5	12	883
2_	32	2	14:11:44	0	2	12	13	827
2_	32	2	14:11:44	0	5	15	14	1669
2_	32	2	14:11:44	0	11	13	15	1392
2_	32	2	14:11:44	0	6	7	16	846
2_	32	2	14:11:44	0	16	5	17	3316
2_	32	2	14:11:44	0	14	1	18	1843
3_	27	2	13:34:50	0	1	14	1	4458
3_	27	2	13:34:50	1	12	12	2	7164
3_	27	2	13:34:50	0	4	1	3	6935
3_	27	2	13:34:50	1	11	11	4	5044
3_	27	2	13:34:50	0	8	7	5	3454
3_	27	2	13:34:50	1	6	6	6	1554
3_	27	2	13:34:50	1	18	18	7	2727
3_	27	2	13:34:50	1	3	3	8	2070
3_	27	2	13:34:50	0	17	5	9	2291
3_	27	2	13:34:50	0	7	15	10	8880
3_	27	2	13:34:50	0	10	17	11	7417
3_	27	2	13:34:50	1	9	9	12	3212
3_	27	2	13:34:50	1	2	2	13	1402
3_	27	2	13:34:50	0	15	4	14	4300
3_	27	2	13:34:50	1	16	16	15	1821
3_	27	2	13:34:50	0	14	18	16	6179
3_	27	2	13:34:50	1	5	5	17	2585
