ExperimentName	Subject	Session	Correct	CorrectAns	Response	TestSlide.RT	SessionTime
3_	5	3	1	8	8	2166	16:16:13
3_	5	3	1	9	9	5804	16:16:13
3_	5	3	0	10	2	3798	16:16:13
3_	5	3	1	11	11	2119	16:16:13
3_	5	3	0	12	5	6295	16:16:13
3_	5	3	1	13	13	3990	16:16:13
3_	5	3	1	14	14	2663	16:16:13
3_	5	3	1	15	15	1287	16:16:13
3_	5	3	1	16	16	3106	16:16:13
3_	5	3	1	17	17	1461	16:16:13
3_	5	3	1	18	18	2987	16:16:13
4_	16	4	0	1	2	12398	14:21:32
4_	16	4	0	2	6	8306	14:21:32
4_	16	4	0	3	1	8239	14:21:32
4_	16	4	1	4	4	1673	14:21:32
4_	16	4	1	5	5	2042	14:21:32
4_	16	4	1	6	6	5536	14:21:32
4_	16	4	1	7	7	2209	14:21:32
4_	16	4	1	8	8	2206	14:21:32
4_	16	4	1	9	9	3116	14:21:32
4_	16	4	1	10	10	9247	14:21:32
4_	16	4	1	11	11	2265	14:21:32
4_	16	4	1	12	12	2308	14:21:32
4_	16	4	1	13	13	5231	14:21:32
4_	16	4	1	14	14	2233	14:21:32
4_	16	4	1	15	15	3342	14:21:32
4_	16	4	1	16	16	2138	14:21:32
4_	16	4	1	17	17	1617	14:21:32
4_	16	4	1	18	18	2845	14:21:32
1_	13	3	0	1	3	8782	16:46:56
1_	13	3	0	2	6	8044	16:46:56
1_	13	3	0	3	4	2467	16:46:56
1_	13	3	0	4	6	13464	16:46:56
1_	13	3	1	5	5	1946	16:46:56
1_	13	3	0	6	2	6662	16:46:56
1_	13	3	1	7	7	2530	16:46:56
1_	13	3	1	8	8	1838	16:46:56
1_	13	3	0	9	10	2307	16:46:56
1_	13	3	0	10	9	2574	16:46:56
1_	13	3	1	11	11	1531	16:46:56
1_	13	3	1	12	12	2065	16:46:56
1_	13	3	1	13	13	2408	16:46:56
1_	13	3	1	14	14	1547	16:46:56
1_	13	3	1	15	15	1567	16:46:56
1_	13	3	1	16	16	3538	16:46:56
1_	13	3	1	17	17	1308	16:46:56
1_	13	3	1	18	18	3088	16:46:56
1_	17	3	1	1	1	2450	13:57:39
1_	17	3	0	2	6	4818	13:57:39
1_	17	3	1	3	3	3553	13:57:39
1_	17	3	1	4	4	5896	13:57:39
1_	17	3	1	5	5	5399	13:57:39
1_	17	3	0	6	15	3019	13:57:39
1_	17	3	1	7	7	2251	13:57:39
1_	17	3	1	8	8	3222	13:57:39
1_	17	3	1	9	9	2330	13:57:39
1_	17	3	1	10	10	2325	13:57:39
1_	17	3	1	11	11	992	13:57:39
1_	17	3	1	12	12	2054	13:57:39
1_	17	3	1	13	13	2665	13:57:39
1_	17	3	1	14	14	2130	13:57:39
1_	17	3	1	15	15	1623	13:57:39
1_	17	3	1	16	16	1854	13:57:39
1_	17	3	1	17	17	2322	13:57:39
1_	17	3	1	18	18	6050	13:57:39
1_	21	2	0	1	2	6940	14:23:06
1_	21	2	0	2	6	5507	14:23:06
1_	21	2	0	3	4	2296	14:23:06
1_	21	2	0	4	5	6039	14:23:06
1_	21	2	0	5	3	1883	14:23:06
1_	21	2	0	6	1	2559	14:23:06
1_	21	2	0	7	15	6827	14:23:06
1_	21	2	0	8	13	3779	14:23:06
1_	21	2	0	9	16	3201	14:23:06
1_	21	2	1	10	10	984	14:23:06
1_	21	2	0	11	9	10597	14:23:06
1_	21	2	1	12	12	1434	14:23:06
1_	21	2	0	13	18	2063	14:23:06
1_	21	2	1	14	14	1858	14:23:06
1_	21	2	1	15	15	1693	14:23:06
1_	21	2	1	16	16	1984	14:23:06
1_	21	2	1	17	17	1563	14:23:06
1_	21	2	0	18	8	7781	14:23:06
1_	30	1	1	1	1	9031	14:56:09
1_	30	1	1	2	2	7679	14:56:09
1_	30	1	0	3	5	3532	14:56:09
1_	30	1	0	4	1	2849	14:56:09
1_	30	1	0	5	14	14126	14:56:09
1_	30	1	0	6	10	9413	14:56:09
1_	30	1	0	7	4	3255	14:56:09
1_	30	1	0	8	12	2017	14:56:09
1_	30	1	0	9	7	1255	14:56:09
1_	30	1	0	10	3	7773	14:56:09
1_	30	1	1	11	11	1648	14:56:09
1_	30	1	0	12	6	2634	14:56:09
1_	30	1	1	13	13	4173	14:56:09
1_	30	1	0	14	16	3409	14:56:09
1_	30	1	1	15	15	1307	14:56:09
1_	30	1	0	16	17	7151	14:56:09
1_	30	1	1	17	17	1239	14:56:09
1_	30	1	1	18	18	4738	14:56:09
1_	4	1	0	1	6	11488	15:36:03
1_	4	1	0	2	16	1820	15:36:03
1_	4	1	0	3	12	969	15:36:03
1_	4	1	0	4	15	700	15:36:03
1_	4	1	0	5	9	351	15:36:03
1_	4	1	0	6	3	580	15:36:03
1_	4	1	0	7	6	459	15:36:03
1_	4	1	0	8	17	351	15:36:03
1_	4	1	0	9	13	565	15:36:03
1_	4	1	0	10	4	535	15:36:03
1_	4	1	0	11	14	401	15:36:03
1_	4	1	0	12	17	432	15:36:03
1_	4	1	1	13	13	384	15:36:03
1_	4	1	1	14	14	315	15:36:03
1_	4	1	0	15	13	252	15:36:03
1_	4	1	0	16	2	483	15:36:03
1_	4	1	0	17	8	577	15:36:03
1_	4	1	0	18	3	935	15:36:03
1_	9	3	1	1	1	1694	16:14:37
1_	9	3	1	2	2	2669	16:14:37
1_	9	3	1	3	3	4025	16:14:37
1_	9	3	1	4	4	2211	16:14:37
1_	9	3	1	5	5	4646	16:14:37
1_	9	3	1	6	6	2078	16:14:37
1_	9	3	1	7	7	2395	16:14:37
1_	9	3	1	8	8	1714	16:14:37
1_	9	3	1	9	9	2010	16:14:37
1_	9	3	1	10	10	2148	16:14:37
1_	9	3	1	11	11	1322	16:14:37
1_	9	3	1	12	12	2044	16:14:37
1_	9	3	1	13	13	1722	16:14:37
1_	9	3	1	14	14	1818	16:14:37
1_	9	3	1	15	15	1225	16:14:37
1_	9	3	1	16	16	1281	16:14:37
1_	9	3	1	17	17	1076	16:14:37
1_	9	3	1	18	18	1319	16:14:37
2_	13	1	1	1	1	2185	16:30:32
2_	13	1	1	2	2	8876	16:30:32
2_	13	1	0	3	6	5468	16:30:32
2_	13	1	1	4	4	4507	16:30:32
2_	13	1	1	5	5	2511	16:30:32
2_	13	1	0	6	8	8416	16:30:32
2_	13	1	1	7	7	984	16:30:32
2_	13	1	0	8	3	7946	16:30:32
2_	13	1	1	9	9	2491	16:30:32
2_	13	1	1	10	10	1961	16:30:32
2_	13	1	1	11	11	1190	16:30:32
2_	13	1	1	12	12	1783	16:30:32
2_	13	1	1	13	13	2145	16:30:32
2_	13	1	1	14	14	1843	16:30:32
2_	13	1	1	15	15	2433	16:30:32
2_	13	1	1	16	16	6156	16:30:32
2_	13	1	1	17	17	2961	16:30:32
2_	13	1	1	18	18	3419	16:30:32
2_	17	1	1	1	1	5197	13:39:55
2_	17	1	1	2	2	6589	13:39:55
2_	17	1	0	3	5	5249	13:39:55
2_	17	1	1	4	4	1671	13:39:55
2_	17	1	0	5	3	8095	13:39:55
2_	17	1	1	6	6	6566	13:39:55
2_	17	1	1	7	7	3128	13:39:55
2_	17	1	1	8	8	8326	13:39:55
2_	17	1	1	9	9	1545	13:39:55
2_	17	1	1	10	10	3338	13:39:55
2_	17	1	1	11	11	12366	13:39:55
2_	17	1	1	12	12	4845	13:39:55
2_	17	1	1	13	13	1564	13:39:55
2_	17	1	1	14	14	2044	13:39:55
2_	17	1	1	15	15	1613	13:39:55
2_	17	1	1	16	16	1814	13:39:55
2_	17	1	1	17	17	2433	13:39:55
2_	17	1	1	18	18	5279	13:39:55
2_	21	1	0	1	18	11108	14:13:40
2_	21	1	0	2	1	1608	14:13:40
2_	21	1	0	3	8	3466	14:13:40
2_	21	1	0	4	12	10915	14:13:40
2_	21	1	1	5	5	1851	14:13:40
2_	21	1	0	6	2	3977	14:13:40
2_	21	1	0	7	15	5416	14:13:40
2_	21	1	0	8	4	1267	14:13:40
2_	21	1	1	9	9	1138	14:13:40
2_	21	1	0	10	16	1723	14:13:40
2_	21	1	1	11	11	1675	14:13:40
2_	21	1	0	12	13	5380	14:13:40
2_	21	1	1	13	13	2417	14:13:40
2_	21	1	0	14	15	5349	14:13:40
2_	21	1	0	15	7	4850	14:13:40
2_	21	1	0	16	2	2296	14:13:40
2_	21	1	1	17	17	1353	14:13:40
2_	21	1	0	18	4	1727	14:13:40
2_	30	3	1	1	1	3718	15:14:02
2_	30	3	0	2	12	6489	15:14:02
2_	30	3	1	3	3	5559	15:14:02
2_	30	3	1	4	4	1738	15:14:02
2_	30	3	1	5	5	4914	15:14:02
2_	30	3	1	6	6	5162	15:14:02
2_	30	3	1	7	7	1261	15:14:02
2_	30	3	1	8	8	2712	15:14:02
2_	30	3	1	9	9	1865	15:14:02
2_	30	3	1	10	10	19080	15:14:02
2_	30	3	1	11	11	2107	15:14:02
2_	30	3	1	12	12	2392	15:14:02
2_	30	3	1	13	13	2306	15:14:02
2_	30	3	1	14	14	1999	15:14:02
2_	30	3	1	15	15	1238	15:14:02
2_	30	3	1	16	16	4256	15:14:02
2_	30	3	1	17	17	1483	15:14:02
2_	30	3	1	18	18	4409	15:14:02
2_	4	2	0	1	12	577	15:44:04
2_	4	2	0	2	7	277	15:44:04
2_	4	2	0	3	16	199	15:44:04
2_	4	2	0	4	2	213	15:44:04
2_	4	2	0	5	11	199	15:44:04
2_	4	2	0	6	17	107	15:44:04
2_	4	2	0	7	4	82	15:44:04
2_	4	2	0	8	15	82	15:44:04
2_	4	2	0	9	14	103	15:44:04
2_	4	2	0	10	17	440	15:44:04
2_	4	2	0	11	13	149	15:44:04
2_	4	2	0	12	18	45	15:44:04
2_	4	2	0	13	12	212	15:44:04
2_	4	2	0	14	3	235	15:44:04
2_	4	2	0	15	8	239	15:44:04
2_	4	2	0	16	11	316	15:44:04
2_	4	2	0	17	15	216	15:44:04
2_	4	2	0	18	4	1128	15:44:04
2_	9	2	1	1	1	3972	16:06:57
2_	9	2	1	2	2	6685	16:06:57
2_	9	2	1	3	3	6889	16:06:57
2_	9	2	1	4	4	7873	16:06:57
2_	9	2	1	5	5	1265	16:06:57
2_	9	2	1	6	6	2037	16:06:57
2_	9	2	1	7	7	1392	16:06:57
2_	9	2	1	8	8	1714	16:06:57
2_	9	2	1	9	9	1627	16:06:57
2_	9	2	1	10	10	1586	16:06:57
2_	9	2	1	11	11	1172	16:06:57
2_	9	2	1	12	12	1467	16:06:57
2_	9	2	1	13	13	1659	16:06:57
2_	9	2	1	14	14	1996	16:06:57
2_	9	2	1	15	15	1276	16:06:57
2_	9	2	1	16	16	1428	16:06:57
2_	9	2	1	17	17	1444	16:06:57
2_	9	2	1	18	18	3602	16:06:57
3_	13	2	0	1	10	3763	16:38:50
3_	13	2	0	2	9	3463	16:38:50
3_	13	2	1	3	3	4079	16:38:50
3_	13	2	0	4	5	2387	16:38:50
3_	13	2	0	5	6	6421	16:38:50
3_	13	2	0	6	4	8284	16:38:50
3_	13	2	1	7	7	1696	16:38:50
3_	13	2	0	8	2	6897	16:38:50
3_	13	2	0	9	16	8920	16:38:50
3_	13	2	1	10	10	3001	16:38:50
3_	13	2	1	11	11	1016	16:38:50
3_	13	2	1	12	12	3807	16:38:50
3_	13	2	1	13	13	2281	16:38:50
3_	13	2	1	14	14	1476	16:38:50
3_	13	2	1	15	15	1848	16:38:50
3_	13	2	0	16	17	9217	16:38:50
3_	13	2	0	17	16	8243	16:38:50
3_	13	2	1	18	18	7232	16:38:50
3_	17	2	1	1	1	3011	13:49:22
3_	17	2	0	2	4	9211	13:49:22
3_	17	2	0	3	5	4752	13:49:22
3_	17	2	0	4	3	8749	13:49:22
3_	17	2	0	5	4	7724	13:49:22
3_	17	2	0	6	2	4632	13:49:22
3_	17	2	1	7	7	1051	13:49:22
3_	17	2	1	8	8	1370	13:49:22
3_	17	2	1	9	9	7392	13:49:22
3_	17	2	1	10	10	3385	13:49:22
3_	17	2	0	11	12	4908	13:49:22
3_	17	2	0	12	11	2458	13:49:22
3_	17	2	1	13	13	2644	13:49:22
3_	17	2	1	14	14	7588	13:49:22
3_	17	2	1	15	15	1565	13:49:22
3_	17	2	0	16	13	4655	13:49:22
3_	17	2	0	17	16	6164	13:49:22
3_	17	2	1	18	18	2955	13:49:22
3_	21	3	0	1	10	2194	14:31:10
3_	21	3	0	2	5	8050	14:31:10
3_	21	3	1	3	3	1729	14:31:10
3_	21	3	1	4	4	4982	14:31:10
3_	21	3	0	5	2	5043	14:31:10
3_	21	3	1	6	6	3058	14:31:10
3_	21	3	1	7	7	1781	14:31:10
3_	21	3	1	8	8	5283	14:31:10
3_	21	3	1	9	9	8040	14:31:10
3_	21	3	0	10	1	2485	14:31:10
3_	21	3	1	11	11	1688	14:31:10
3_	21	3	0	12	4	8946	14:31:10
3_	21	3	1	13	13	2114	14:31:10
3_	21	3	1	14	14	2155	14:31:10
3_	21	3	1	15	15	1537	14:31:10
3_	21	3	1	16	16	2027	14:31:10
3_	21	3	1	17	17	1474	14:31:10
3_	21	3	0	18	12	12178	14:31:10
3_	30	2	0	1	10	8091	15:05:25
3_	30	2	0	2	6	5676	15:05:25
3_	30	2	0	3	5	3804	15:05:25
3_	30	2	0	4	3	4746	15:05:25
3_	30	2	0	5	11	6203	15:05:25
3_	30	2	0	6	4	12144	15:05:25
3_	30	2	0	7	5	11298	15:05:25
3_	30	2	1	8	8	2865	15:05:25
3_	30	2	1	9	9	3720	15:05:25
3_	30	2	1	10	10	2218	15:05:25
3_	30	2	0	11	7	3053	15:05:25
3_	30	2	1	12	12	1011	15:05:25
3_	30	2	0	13	11	12407	15:05:25
3_	30	2	1	14	14	1616	15:05:25
3_	30	2	0	15	16	7533	15:05:25
3_	30	2	0	16	15	2616	15:05:25
3_	30	2	1	17	17	997	15:05:25
3_	30	2	1	18	18	2377	15:05:25
3_	4	3	0	1	2	868	15:51:07
3_	4	3	0	2	5	570	15:51:07
3_	4	3	0	3	13	1126	15:51:07
3_	4	3	0	4	14	984	15:51:07
3_	4	3	0	5	13	713	15:51:07
3_	4	3	0	6	18	603	15:51:07
3_	4	3	0	7	5	391	15:51:07
3_	4	3	0	8	4	302	15:51:07
3_	4	3	0	9	17	283	15:51:07
3_	4	3	0	10	16	75	15:51:07
3_	4	3	0	11	9	34	15:51:07
3_	4	3	0	12	2	273	15:51:07
3_	4	3	0	13	6	376	15:51:07
3_	4	3	0	14	6	360	15:51:07
3_	4	3	0	15	13	260	15:51:07
3_	4	3	0	16	4	174	15:51:07
3_	4	3	0	17	15	268	15:51:07
3_	4	3	0	18	7	244	15:51:07
3_	9	1	0	1	10	4876	15:58:19
3_	9	1	1	2	2	1743	15:58:19
3_	9	1	1	3	3	1568	15:58:19
3_	9	1	1	4	4	2450	15:58:19
3_	9	1	1	5	5	1658	15:58:19
3_	9	1	1	6	6	4950	15:58:19
3_	9	1	1	7	7	1907	15:58:19
3_	9	1	1	8	8	1408	15:58:19
3_	9	1	1	9	9	1914	15:58:19
3_	9	1	0	10	1	4036	15:58:19
3_	9	1	1	11	11	4158	15:58:19
3_	9	1	1	12	12	1372	15:58:19
3_	9	1	1	13	13	1625	15:58:19
3_	9	1	1	14	14	1505	15:58:19
3_	9	1	1	15	15	1588	15:58:19
3_	9	1	1	16	16	2191	15:58:19
3_	9	1	1	17	17	1369	15:58:19
3_	9	1	1	18	18	2571	15:58:19
4_	17	4	0	1	5	4272	14:05:31
4_	17	4	1	2	2	4335	14:05:31
4_	17	4	1	3	3	2258	14:05:31
4_	17	4	1	4	4	10871	14:05:31
4_	17	4	0	5	1	4903	14:05:31
4_	17	4	1	6	6	1115	14:05:31
4_	17	4	1	7	7	2317	14:05:31
4_	17	4	1	8	8	2189	14:05:31
4_	17	4	1	9	9	2719	14:05:31
4_	17	4	1	10	10	2917	14:05:31
4_	17	4	1	11	11	1103	14:05:31
4_	17	4	1	12	12	3076	14:05:31
4_	17	4	1	13	13	1940	14:05:31
4_	17	4	1	14	14	2998	14:05:31
4_	17	4	1	15	15	3227	14:05:31
4_	17	4	1	16	16	4275	14:05:31
4_	17	4	1	17	17	5443	14:05:31
4_	17	4	1	18	18	1943	14:05:31
4_	21	4	1	1	1	1969	14:39:50
4_	21	4	1	2	2	8826	14:39:50
4_	21	4	1	3	3	7592	14:39:50
4_	21	4	1	4	4	2193	14:39:50
4_	21	4	1	5	5	2220	14:39:50
4_	21	4	1	6	6	9738	14:39:50
4_	21	4	1	7	7	1788	14:39:50
4_	21	4	0	8	10	4270	14:39:50
4_	21	4	1	9	9	6069	14:39:50
4_	21	4	0	10	14	4878	14:39:50
4_	21	4	1	11	11	2481	14:39:50
4_	21	4	1	12	12	1487	14:39:50
4_	21	4	1	13	13	3825	14:39:50
4_	21	4	1	14	14	8055	14:39:50
4_	21	4	1	15	15	2020	14:39:50
4_	21	4	1	16	16	1977	14:39:50
4_	21	4	1	17	17	3032	14:39:50
4_	21	4	1	18	18	1755	14:39:50
4_	30	4	1	1	1	3160	15:21:59
4_	30	4	0	2	8	3123	15:21:59
4_	30	4	0	3	13	2369	15:21:59
4_	30	4	1	4	4	2396	15:21:59
4_	30	4	0	5	6	4132	15:21:59
4_	30	4	0	6	2	3927	15:21:59
4_	30	4	1	7	7	1467	15:21:59
4_	30	4	0	8	15	4092	15:21:59
4_	30	4	1	9	9	4659	15:21:59
4_	30	4	0	10	12	1520	15:21:59
4_	30	4	1	11	11	1400	15:21:59
4_	30	4	0	12	3	6048	15:21:59
4_	30	4	0	13	10	7381	15:21:59
4_	30	4	0	14	16	2405	15:21:59
4_	30	4	1	15	15	1601	15:21:59
4_	30	4	0	16	14	2129	15:21:59
4_	30	4	1	17	17	1569	15:21:59
4_	30	4	1	18	18	1447	15:21:59
1_	12	3	0	1	6	3100	16:19:20
1_	12	3	1	2	2	3453	16:19:20
1_	12	3	0	3	1	3258	16:19:20
1_	12	3	1	4	4	1932	16:19:20
1_	12	3	0	5	3	4313	16:19:20
1_	12	3	0	6	8	6378	16:19:20
1_	12	3	0	7	9	1857	16:19:20
1_	12	3	1	8	8	2828	16:19:20
1_	12	3	0	9	10	1255	16:19:20
1_	12	3	0	10	9	5159	16:19:20
1_	12	3	1	11	11	2481	16:19:20
1_	12	3	0	12	7	4316	16:19:20
1_	12	3	1	13	13	1508	16:19:20
1_	12	3	1	14	14	3058	16:19:20
1_	12	3	1	15	15	1125	16:19:20
1_	12	3	1	16	16	1171	16:19:20
1_	12	3	1	17	17	10104	16:19:20
1_	12	3	1	18	18	1907	16:19:20
1_	19	2	1	1	1	2006	13:38:36
1_	19	2	0	2	6	7650	13:38:36
1_	19	2	1	3	3	5819	13:38:36
1_	19	2	1	4	4	2320	13:38:36
1_	19	2	1	5	5	8163	13:38:36
1_	19	2	0	6	11	5692	13:38:36
1_	19	2	0	7	15	4388	13:38:36
1_	19	2	0	8	9	5621	13:38:36
1_	19	2	0	9	10	2843	13:38:36
1_	19	2	0	10	2	10484	13:38:36
1_	19	2	1	11	11	3200	13:38:36
1_	19	2	1	12	12	8215	13:38:36
1_	19	2	1	13	13	4528	13:38:36
1_	19	2	1	14	14	2670	13:38:36
1_	19	2	1	15	15	6597	13:38:36
1_	19	2	1	16	16	1339	13:38:36
1_	19	2	1	17	17	1581	13:38:36
1_	19	2	1	18	18	8851	13:38:36
1_	25	1	1	1	1	1792	14:03:06
1_	25	1	0	2	4	4320	14:03:06
1_	25	1	0	3	6	2418	14:03:06
1_	25	1	0	4	2	2825	14:03:06
1_	25	1	0	5	3	1599	14:03:06
1_	25	1	0	6	2	6030	14:03:06
1_	25	1	1	7	7	3328	14:03:06
1_	25	1	1	8	8	1669	14:03:06
1_	25	1	0	9	10	1430	14:03:06
1_	25	1	0	10	9	2968	14:03:06
1_	25	1	1	11	11	2019	14:03:06
1_	25	1	1	12	12	2009	14:03:06
1_	25	1	1	13	13	2509	14:03:06
1_	25	1	1	14	14	1587	14:03:06
1_	25	1	1	15	15	1802	14:03:06
1_	25	1	1	16	16	1466	14:03:06
1_	25	1	0	17	18	5425	14:03:06
1_	25	1	1	18	18	3263	14:03:06
1_	27	1	0	1	16	3370	14:28:45
1_	27	1	0	2	1	4747	14:28:45
1_	27	1	0	3	1	2556	14:28:45
1_	27	1	0	4	6	6944	14:28:45
1_	27	1	0	5	6	4615	14:28:45
1_	27	1	0	6	5	7197	14:28:45
1_	27	1	0	7	9	3379	14:28:45
1_	27	1	1	8	8	6217	14:28:45
1_	27	1	0	9	10	1428	14:28:45
1_	27	1	0	10	4	4891	14:28:45
1_	27	1	0	11	12	1316	14:28:45
1_	27	1	0	12	13	3339	14:28:45
1_	27	1	0	13	18	2524	14:28:45
1_	27	1	0	14	11	4162	14:28:45
1_	27	1	1	15	15	4524	14:28:45
1_	27	1	0	16	2	4425	14:28:45
1_	27	1	0	17	14	3239	14:28:45
1_	27	1	1	18	18	2194	14:28:45
1_	3	1	0	1	18	6728	15:02:24
1_	3	1	1	2	2	3069	15:02:24
1_	3	1	1	3	3	4254	15:02:24
1_	3	1	1	4	4	1793	15:02:24
1_	3	1	0	5	1	7596	15:02:24
1_	3	1	1	6	6	2162	15:02:24
1_	3	1	0	7	9	10314	15:02:24
1_	3	1	0	8	9	2643	15:02:24
1_	3	1	0	9	8	1219	15:02:24
1_	3	1	1	10	10	2253	15:02:24
1_	3	1	1	11	11	969	15:02:24
1_	3	1	1	12	12	1123	15:02:24
1_	3	1	1	13	13	1314	15:02:24
1_	3	1	1	14	14	2641	15:02:24
1_	3	1	1	15	15	2723	15:02:24
1_	3	1	1	16	16	1467	15:02:24
1_	3	1	1	17	17	1074	15:02:24
1_	3	1	1	18	18	17337	15:02:24
1_	32	2	0	1	3	7659	15:06:50
1_	32	2	0	2	7	1863	15:06:50
1_	32	2	0	3	6	2442	15:06:50
1_	32	2	0	4	1	2978	15:06:50
1_	32	2	1	5	5	5847	15:06:50
1_	32	2	1	6	6	2792	15:06:50
1_	32	2	0	7	11	4409	15:06:50
1_	32	2	1	8	8	2227	15:06:50
1_	32	2	0	9	16	3508	15:06:50
1_	32	2	0	10	9	4767	15:06:50
1_	32	2	0	11	1	7144	15:06:50
1_	32	2	0	12	7	2116	15:06:50
1_	32	2	1	13	13	1763	15:06:50
1_	32	2	1	14	14	1581	15:06:50
1_	32	2	0	15	6	7827	15:06:50
1_	32	2	1	16	16	1282	15:06:50
1_	32	2	1	17	17	2198	15:06:50
1_	32	2	1	18	18	2444	15:06:50
1_	7	3	0	1	4	9284	15:47:44
1_	7	3	0	2	6	2713	15:47:44
1_	7	3	0	3	5	2018	15:47:44
1_	7	3	0	4	3	1793	15:47:44
1_	7	3	0	5	4	4781	15:47:44
1_	7	3	0	6	11	3090	15:47:44
1_	7	3	1	7	7	1969	15:47:44
1_	7	3	1	8	8	2411	15:47:44
1_	7	3	0	9	10	1717	15:47:44
1_	7	3	0	10	3	1862	15:47:44
1_	7	3	0	11	9	2274	15:47:44
1_	7	3	0	12	1	2458	15:47:44
1_	7	3	0	13	2	2597	15:47:44
1_	7	3	1	14	14	7677	15:47:44
1_	7	3	1	15	15	4488	15:47:44
1_	7	3	0	16	17	1748	15:47:44
1_	7	3	0	17	16	3665	15:47:44
1_	7	3	1	18	18	1314	15:47:44
2_	12	2	1	1	1	2837	16:10:47
2_	12	2	0	2	3	7942	16:10:47
2_	12	2	0	3	6	1680	16:10:47
2_	12	2	0	4	16	5254	16:10:47
2_	12	2	0	5	2	4829	16:10:47
2_	12	2	0	6	5	5321	16:10:47
2_	12	2	0	7	12	5306	16:10:47
2_	12	2	1	8	8	5182	16:10:47
2_	12	2	1	9	9	1539	16:10:47
2_	12	2	0	10	16	3898	16:10:47
2_	12	2	1	11	11	4067	16:10:47
2_	12	2	0	12	7	6379	16:10:47
2_	12	2	0	13	7	2394	16:10:47
2_	12	2	1	14	14	1699	16:10:47
2_	12	2	0	15	18	3621	16:10:47
2_	12	2	0	16	2	1260	16:10:47
2_	12	2	1	17	17	3855	16:10:47
2_	12	2	0	18	10	1274	16:10:47
2_	19	1	1	1	1	2990	13:29:45
2_	19	1	1	2	2	4863	13:29:45
2_	19	1	1	3	3	2004	13:29:45
2_	19	1	0	4	16	8650	13:29:45
2_	19	1	1	5	5	1650	13:29:45
2_	19	1	1	6	6	4536	13:29:45
2_	19	1	1	7	7	1713	13:29:45
2_	19	1	1	8	8	2522	13:29:45
2_	19	1	1	9	9	1740	13:29:45
2_	19	1	1	10	10	2596	13:29:45
2_	19	1	1	11	11	860	13:29:45
2_	19	1	1	12	12	2027	13:29:45
2_	19	1	1	13	13	2289	13:29:45
2_	19	1	1	14	14	14713	13:29:45
2_	19	1	1	15	15	1493	13:29:45
2_	19	1	1	16	16	7996	13:29:45
2_	19	1	1	17	17	7539	13:29:45
2_	19	1	0	18	4	1802	13:29:45
2_	25	3	1	1	1	1817	14:20:24
2_	25	3	0	2	12	3139	14:20:24
2_	25	3	1	3	3	7845	14:20:24
2_	25	3	1	4	4	2526	14:20:24
2_	25	3	1	5	5	2035	14:20:24
2_	25	3	1	6	6	2988	14:20:24
2_	25	3	1	7	7	1554	14:20:24
2_	25	3	1	8	8	2353	14:20:24
2_	25	3	1	9	9	1753	14:20:24
2_	25	3	1	10	10	1824	14:20:24
2_	25	3	1	11	11	999	14:20:24
2_	25	3	1	12	12	2733	14:20:24
2_	25	3	1	13	13	2178	14:20:24
2_	25	3	1	14	14	1432	14:20:24
2_	25	3	1	15	15	1781	14:20:24
2_	25	3	1	16	16	1104	14:20:24
2_	25	3	1	17	17	1407	14:20:24
2_	25	3	1	18	18	2105	14:20:24
2_	27	3	1	1	1	9953	14:45:09
2_	27	3	0	2	5	3328	14:45:09
2_	27	3	0	3	2	2324	14:45:09
2_	27	3	0	4	9	6713	14:45:09
2_	27	3	0	5	4	4834	14:45:09
2_	27	3	0	6	4	8909	14:45:09
2_	27	3	1	7	7	1511	14:45:09
2_	27	3	1	8	8	1966	14:45:09
2_	27	3	1	9	9	7503	14:45:09
2_	27	3	0	10	13	10100	14:45:09
2_	27	3	0	11	13	5356	14:45:09
2_	27	3	1	12	12	2491	14:45:09
2_	27	3	1	13	13	2233	14:45:09
2_	27	3	1	14	14	6324	14:45:09
2_	27	3	1	15	15	3882	14:45:09
2_	27	3	0	16	3	4950	14:45:09
2_	27	3	1	17	17	1780	14:45:09
2_	27	3	0	18	3	2089	14:45:09
2_	3	2	1	1	1	1768	15:10:58
2_	3	2	1	2	2	9096	15:10:58
2_	3	2	1	3	3	1625	15:10:58
2_	3	2	1	4	4	20289	15:10:58
2_	3	2	1	5	5	2336	15:10:58
2_	3	2	1	6	6	4841	15:10:58
2_	3	2	1	7	7	3760	15:10:58
2_	3	2	1	8	8	2297	15:10:58
2_	3	2	1	9	9	1314	15:10:58
2_	3	2	1	10	10	1526	15:10:58
2_	3	2	1	11	11	1191	15:10:58
2_	3	2	1	12	12	1403	15:10:58
2_	3	2	1	13	13	1648	15:10:58
2_	3	2	1	14	14	5928	15:10:58
2_	3	2	1	15	15	3237	15:10:58
2_	3	2	1	16	16	8697	15:10:58
2_	3	2	1	17	17	1328	15:10:58
2_	3	2	1	18	18	1534	15:10:58
2_	32	3	1	1	1	5376	15:14:45
2_	32	3	1	2	2	2918	15:14:45
2_	32	3	1	3	3	2688	15:14:45
2_	32	3	1	4	4	8384	15:14:45
2_	32	3	1	5	5	8114	15:14:45
2_	32	3	1	6	6	9947	15:14:45
2_	32	3	1	7	7	1563	15:14:45
2_	32	3	1	8	8	2485	15:14:45
2_	32	3	1	9	9	2057	15:14:45
2_	32	3	1	10	10	2445	15:14:45
2_	32	3	1	11	11	5795	15:14:45
2_	32	3	1	12	12	1993	15:14:45
2_	32	3	1	13	13	3764	15:14:45
2_	32	3	1	14	14	1438	15:14:45
